0x8	0x10
0x27	0x66
0x62	0x2e88
0x99	0xa0
0xa3	0xbc
0xae	0xb7
0xbf	0xd8
0xca	0xd3
0xdc	0xe9
0xf3	0x10c
0xfe	0x107
0x10f	0x128
0x11a	0x123
0x124	0xc6e
0x12b	0x132
0x135	0x14e
0x140	0x149
0x151	0x158
0x154	0x17e1
0x15b	0x174
0x166	0x16f
0x170	0x1b69
0x178	0x186
0xd56	0xde7
0xd8b	0xd94
0xda4	0xdac
0xdb3	0xdc0
0xddb	0xde4
0xde8	0xdf0
0xe22	0xe2d
0xe3f	0xe47
0xe4e	0xe5b
0xe76	0xe7f
0xe86	0xeef
0xeeb	0xf01
0xef3	0xf00
0xef7	0xeff
0xf09	0xf12
0xf17	0xf49
0xf5a	0xf62
0xf6a	0xf73
0xf6f	0x2a5a
0xf76	0xf82
0x1007	0x1010
0x100c	0x2b27
0x1022	0x102b
0x1035	0x103e
0x10b3	0x10bc
0x10cc	0x10d4
0x10db	0x10e8
0x1103	0x110c
0x110e	0x1117
0x1118	0x1121
0x1187	0x1190
0x122a	0x1233
0x1827	0x1830
0x1840	0x1848
0x184f	0x185c
0x1877	0x1880
0x1887	0x188f
0x18a9	0x1905
0x1906	0x190e
0x19d3	0x19dc
0x19dd	0x19e6
0x19f8	0x1a01
0x1a02	0x1a0b
0x1f44	0x1f4c
0x1fb0	0x1fb7
0x1fc5	0x1fd5
0x1fd1	0x1fde
0x1fe5	0x1ff9
0x1fed	0x1ff6
0x1ffb	0x219e
0x2009	0x212f
0x200f	0x205e
0x201a	0x204c
0x205a	0x20a6
0x2066	0x2098
0x20a7	0x20af
0x20ee	0x20f7
0x20fb	0x2102
0x2103	0x210f
0x2111	0x211a
0x211f	0x2127
0x212b	0x2004
0x2134	0x213d
0x219a	0x2278
0x21a1	0x21fc
0x21aa	0x21b3
0x21b8	0x21ea
0x21f8	0x2250
0x2202	0x220b
0x2210	0x2242
0x2269	0x2275
0x22bf	0x22c9
0x22db	0x22e3
0x22ea	0x22f7
0x2312	0x231b
0x2326	0x232e
0x2389	0x2392
0x2395	0x23a8
0x239c	0x23a5
0x23b4	0x23bf
0x23dc	0x2439
0x23e6	0x23ef
0x23f4	0x2426
0x2435	0x248f
0x2440	0x2449
0x244e	0x2480
0x2495	0x24b1
0x2499	0x24b0
0x24c7	0x24d2
0x24f6	0x2527
0x2523	0x2551
0x25cf	0x25d6
0x25db	0x25e4
0x25eb	0x25f4
0x25f5	0x25fe
0x25ff	0x2608
0x29c1	0x29c9
0x29cc	0x29d4
0x29ed	0x29f9
0x29f4	0x2eac
0x2a07	0x2a0f
0x2a12	0x2a1a
0x2a43	0x2a4f
0x2a4a	0x2efa
0x2a5d	0x2a65
0x2a68	0x2a70
0x2a85	0x2a91
0x2a8c	0x2f48
0x2a9f	0x2aa7
0x2aaa	0x2ab2
0x2ab6	0x2ac2
0x2abd	0x2d81
0x2ad0	0x2ad8
0x2adb	0x2ae3
0x2b10	0x2b1c
0x2b17	0x2f96
0x2b2a	0x2b32
0x2b35	0x2b3d
0x2b55	0x2b61
0x2b5c	0x2fe4
0x2ba3	0x2bab
0x2bae	0x2bb6
0x2bbd	0x2bc9
0x2bc4	0x3080
0x2ce8	0x2cf0
0x2d17	0x2d23
0x2d1e	0x316a
0x2de2	0x2dea
0x2ded	0x2df5
0x2df9	0x2e01
0x2e04	0x2e0c
0x3199	0x31c8
0x319b	0x31b9
0x319d	0x31bc
0x319f	0x31bf
0x31a1	0x31c2
0x31a3	0x31c5
0x31a5	0x31ad
0x31a7	0x31b0
0x31a9	0x31b3
0x31ab	0x31b6
0x2596V0x1f4c	0x259fB0x1f4c
0x256dV0x1f4c	0x2576B0x1f4c
0x257eV0x1f4c	0x25c0B0x1f4c
0x25a0V0x1f4c	0x25a9B0x1f4c
0x25aeV0x1f4c	0x25b6B0x1f4c
0x25baV0x1f4c	0x2588B0x1f4c
0x258dV0x1f4c	0x25beB0x1f4c
0x190V0x98	0x198B0x98
0x278dV0xdc0	0x2795B0xdc0
0x2798V0xdc0	0x27a3B0xdc0
0x266fV0x2795V0xdc0	0x2677B0x2795B0xdc0
0x26b0V0xe5b	0x26b8B0xe5b
0x26bbV0xe5b	0x26c6B0xe5b
0x2645V0x26b8V0xe5b	0x264dB0x26b8B0xe5b
0x278dV0x10e8	0x2795B0x10e8
0x2798V0x10e8	0x27a3B0x10e8
0x266fV0x2795V0x10e8	0x2677B0x2795B0x10e8
0x278dV0x185c	0x2795B0x185c
0x2798V0x185c	0x27a3B0x185c
0x266fV0x2795V0x185c	0x2677B0x2795B0x185c
0x26b0V0x22f7	0x26b8B0x22f7
0x26bbV0x22f7	0x26c6B0x22f7
0x2645V0x26b8V0x22f7	0x264dB0x26b8B0x22f7
