0x0	__function_selector__
0x9c	()
0x9c	fallback()
0xe7	redeem(address,address,uint256)
0x13c	mintViaEther(address,address)
0x16a	initialize(address,address)
0x1a5	renounceOwnership()
0x1ba	redeemFromGaslessRequest(address,address,address,address,uint256,uint256,uint256,uint256,address,uint8,bytes32,bytes32)
0x23f	owner()
0x270	isOwner()
0x299	redeemToEther(address,address,uint256)
0x2dc	mint(address,address,uint256)
0x31f	mintFromGaslessRequest(address,address,address,address,uint256,uint256,uint256,uint256,address,uint8,bytes32,bytes32)
0x3a4	transferOwnership(address)
0xa1b	0xa1b
0xfed	0xfed
0x104d	0x104d
0x10a5	0x10a5
0x114a	0x114a
0x122f	0x122f
0x12cf	0x12cf
0x1487	0x1487
0x159a	0x159a
