0x9c	0x00000000
0xe7	0xe6dfcd5
0x13c	0x3f51217d
0x16a	0x485cc955
0x1a5	0x715018a6
0x1ba	0x7fc12285
0x23f	0x8da5cb5b
0x270	0x8f32d59b
0x299	0x94200975
0x2dc	0xc6c3bbe6
0x31f	0xd2d3cea5
0x3a4	0xf2fde38b
