0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0xab	0xb7
0x6f	0x7b
0x12a	0x134
0xf2	0xfe
0x138	0x19d
0x4c1	0x4fe
0x2b8	0x2cb
0x30c	0x31f
0x33f	0x352
0x64b	0x68b
0x44a	0x45d
0x49a	0x4ad
0x5a8	0x5ad
0x6eb	0x6f0
0x7ac	0x7bb
0x73d	0x742
0x1a6	0x1ae
0x230	0x238
0x257	0x25f
0x26c	0x274
0x281	0x289
0x2ac	0x2b4
0x2d6	0x2de
0x2eb	0x2f3
0x300	0x308
0x333	0x33b
0x366	0x36e
0x397	0x39f
0x3ac	0x3b4
0x3c1	0x3c9
0x3d6	0x3de
0x3ff	0x407
0x414	0x41c
0x429	0x431
0x43e	0x446
0x479	0x481
0x48e	0x496
0x1e	0x29
0x29	0x34
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0x91	0x9c
0x9c	0xa7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xe3	0xee
0xfe	0x109
0x109	0x114
0x114	0x11f
0x11f	0xd2f
0x4fe	0x506
0x68b	0x693
0x5270x4c1	0x53b0x4c1
0x5270x64b	0x53b0x64b
0x1f50x1a6	0x2090x1a6
0x1f50x3ff	0x2090x3ff
0x1dd0x1a6	0x1e60x1a6
0x1dd0x3ff	0x1e60x3ff
0x53b0x4c1	0x5440x4c1
0x53b0x64b	0x5440x64b
0x5190x4c1	0x5270x4c1
0x5190x64b	0x5270x64b
0x2090x1a6	0x2220x1a6
0x2090x3ff	0x2220x3ff
0x1bb0x1a6	0x1dd0x1a6
0x1bb0x3ff	0x1dd0x3ff
0x84dB0x734	0x87dB0x734
0x87dB0x734	0x881B0x734
