0x8c1
0xe94
0xea5
0xeaa
0xeaf
0xeb4
0xeba
0xf42
0xfb0
0xfc1
0xfc6
0xfcc
0x11d7
0x1207
0x1226
0x1242
0x12e9
0x12fa
0x1300
0x1387
0x1398
0x139e
0xc3e0x40f
0xc1a0x40f
0xbfe0x40f
0xbe20x40f
0xbb20x40f
0xb9e0x40f
0xb300x40f
0xb2c0x40f
0xb080x40f
0xaad0x40f
0x3c80x2e9
0x3c80x40f
0x3ab0x2e9
0x3a50x2e9
0xa890xa44S0xedb
0xb080xa44S0xedb
0xb300xa44S0xedb
0xb2c0xa44S0xedb
0xb9e0xa44S0xedb
0xbb20xa44S0xedb
0xbe20xa44S0xedb
0xbfe0xa44S0xedb
0xc1a0xa44S0xedb
0xc3e0xa44S0xedb
0xa890xa44S0x1174
0xb080xa44S0x1174
0xb300xa44S0x1174
0xb2c0xa44S0x1174
0xb9e0xa44S0x1174
0xbb20xa44S0x1174
0xbe20xa44S0x1174
0xbfe0xa44S0x1174
0xc1a0xa44S0x1174
0xc3e0xa44S0x1174
