0x0	__function_selector__
0x347	name()
0x3c4	approve(address,uint256)
0x404	repayBorrow(uint256)
0x433	_resignImplementation()
0x43d	reserveFactorMantissa()
0x445	borrowBalanceCurrent(address)
0x46b	totalSupply()
0x473	exchangeRateStored()
0x47b	initialize(address,address,address,uint256,string,string,uint8)
0x5d1	transferFrom(address,address,uint256)
0x607	repayBorrowBehalf(address,uint256)
0x633	pendingAdmin()
0x657	decimals()
0x675	balanceOfUnderlying(address)
0x69b	getCash()
0x6a3	_addReserves(uint256)
0x6c0	_setComptroller(address)
0x6e6	totalBorrows()
0x6ee	_becomeImplementation(bytes)
0x792	implementation()
0x79a	comptroller()
0x7a2	_reduceReserves(uint256)
0x7bf	potAddress()
0x7c7	accrualBlockNumber()
0x7cf	underlying()
0x7d7	balanceOf(address)
0x7fd	totalBorrowsCurrent()
0x805	redeemUnderlying(uint256)
0x822	daiJoinAddress()
0x82a	vatAddress()
0x832	totalReserves()
0x83a	symbol()
0x842	borrowBalanceStored(address)
0x868	initialize(address,address,uint256,string,string,uint8)
0x9b6	mint(uint256)
0x9d3	accrueInterest()
0x9db	transfer(address,uint256)
0xa07	borrowIndex()
0xa0f	supplyRatePerBlock()
0xa17	seize(address,address,uint256)
0xa4d	_setPendingAdmin(address)
0xa73	exchangeRateCurrent()
0xa7b	getAccountSnapshot(address)
0xac7	borrow(uint256)
0xae4	redeem(uint256)
0xb01	allowance(address,address)
0xb2f	_acceptAdmin()
0xb37	_setInterestRateModel(address)
0xb5d	interestRateModel()
0xb65	liquidateBorrow(address,uint256,address)
0xb9b	admin()
0xba3	borrowRatePerBlock()
0xbab	_setReserveFactor(uint256)
0xbc8	isCToken()
0xbd0	0xbd0
0xce0	0xce0
0x104a	0x104a
0x1297	0x1297
0x12b1	0x12b1
0x166c	0x166c
0x16c4	0x16c4
0x1914	0x1914
0x1a06	0x1a06
0x1ba2	0x1ba2
0x1d34	0x1d34
0x1ead	0x1ead
0x1f94	0x1f94
0x203d	0x203d
0x20eb	0x20eb
0x24a4	0x24a4
0x24f8	0x24f8
0x260a	0x260a
0x269e	0x269e
0x2704	0x2704
0x2a1f	0x2a1f
0x2b52	0x2b52
0x2bd3	0x2bd3
0x2c87	0x2c87
0x2c8b	0x2c8b
0x2e00	0x2e00
0x2e81	0x2e81
0x32ae	0x32ae
0x3514	0x3514
0x3593	0x3593
0x373f	0x373f
0x37e7	0x37e7
0x3c19	0x3c19
0x3c65	0x3c65
0x3d15	0x3d15
0x3d7b	0x3d7b
0x3d9e	0x3d9e
0x3dc4	0x3dc4
0x3e2c	0x3e2c
0x3e3b	0x3e3b
0x3e96	0x3e96
0x3fb8	0x3fb8
0x42dd	0x42dd
0x4442	0x4442
0x4909	0x4909
0x4948	0x4948
0x4973	0x4973
0x4e1a	0x4e1a
0x4e67	0x4e67
0x5175	0x5175
0x56f8	0x56f8
0x5873	0x5873
0x58e4	0x58e4
0x58f7	0x58f7
0x5a15	0x5a15
0x5a7c	0x5a7c
0x5dfb	()
0x5dfb	fallback()
