0x0	nil
0x1f	nil
0x4	nil
0xf	nil
0x2	nil
0x5	nil
0x9	nil
0xb	nil
0xc	nil
0x10	nil
0x16	nil
0x18	nil
0x1b	nil
0x22	nil
0x25	nil
0x27	nil
0x13	nil
0x24	nil
0x8	nil
0x1a	nil
