0x32b
0x356
0x36b
0x37e
0x39e
0x3de
0x419
0x43c
0x467
0x482
0x4a5
0x4b8
0x4e3
0x4fe
0x53e
0x81d
0x87a
0xda9
0xdf6
0xe4c
0x1412
0x14d8
0x19db
0x1b84
0x2055
0x2572
0x26b1
0x26e4
0x2a4e
