0x253e0x89d	0x4b38	0	Regular
0x253e0xd3e	0x4b38	0	Regular
0x1ee7	0x4b38	0	Regular
0x3c24	0x4b38	0	Regular
0x4a70	0x4b38	0	Regular
0x48e70x3f73	0x4b38	0	Regular
0x4d280x89d	0x4b38	0	Regular
0x4d280xd3e	0x4b38	0	Regular
0x48e7B0x4ba7	0x4b38	0	Regular
0x48e7B0x2ee00x586	0x4b38	0	Regular
0x48e7B0x2ee00x968	0x4b38	0	Regular
0x48e7B0x2eca0x586	0x4b38	0	Regular
0x48e7B0x2eca0x968	0x4b38	0	Regular
0x48e7B0x19af0x600	0x4b38	0	Regular
0x48e7B0x19af0x8fd	0x4b38	0	Regular
0x48e7B0x19860x600	0x4b38	0	Regular
0x48e7B0x19860x8fd	0x4b38	0	Regular
0x48e7B0x23f20x89d	0x4b38	0	Regular
0x48e7B0x23f20xd3e	0x4b38	0	Regular
0x48e7B0x2111	0x4b38	0	Regular
0x48e7B0x2136	0x4b38	0	Regular
0x48e7B0x18b20x600	0x4b38	0	Regular
0x48e7B0x18b20x8fd	0x4b38	0	Regular
0x48e7B0x23600x89d	0x4b38	0	Regular
0x48e7B0x23600xd3e	0x4b38	0	Regular
0x48e7B0x25100x89d	0x4b38	0	Regular
0x48e7B0x25100xd3e	0x4b38	0	Regular
0x48e7B0x2f670x586	0x4b38	0	Regular
0x48e7B0x2f670x968	0x4b38	0	Regular
0x48e7B0x4d650x89d	0x4b38	0	Regular
0x48e7B0x4d650xd3e	0x4b38	0	Regular
