0x40	0x42
0x0	0x2
0x3f	0x40
0x60	0x84
0x4	0x5
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0xb
0xb	0xc
0xc	0xe
0xe	0x12
0x15	0x16
0x16	0x18
0x19	0x1c
0x1c	0x1d
0x1d	0x1e
0x1e	0x21
0x22	0x25
0x28	0x29
0x29	0x2b
0x2b	0x2e
0x2e	0x30
0x30	0x32
0x32	0x34
0x34	0x35
0x35	0x36
0x36	0x39
0x39	0x3a
0x3c	0x3f
0x42	0x44
0x44	0x46
0x46	0x47
0x47	0x48
0x48	0x49
0x49	0x4a
0x4a	0x4c
0x4c	0x4e
0x4e	0x50
0x50	0x51
0x51	0x53
0x53	0x56
0x56	0x58
0x59	0x5b
0x5b	0x60
0x86	0x8a
0x8a	0x8c
0x8c	0x8e
0x8e	0x90
0x90	0x91
0x91	0x92
0x92	0x95
0x95	0x96
0x99	0x9c
0xa2	0xa5
0xa5	0xa7
0xa7	0xa9
0xa9	0xab
0xab	0xac
0xac	0xad
0xad	0xb0
0xb0	0xb1
0xb3	0xb6
0xb7	0xba
0xba	0xbb
0xbb	0xbf
0xbf	0xc1
0xc1	0xc3
0xc4	0xc6
0xc6	0xc9
0xc9	0xcc
0xcd	0xd0
0xd0	0xd1
0xd2	0xf3
0xf3	0xf6
0xf6	0xf7
0xf9	0xfd
0xfd	0xfe
0xfe	0x100
0x100	0x102
0x104	0x108
0x108	0x10b
0x10b	0x10d
0x10d	0x10e
0x10e	0x111
0x111	0x112
0x112	0x114
0x114	0x115
0x117	0x11a
0x11b	0x11e
0x11e	0x11f
0x11f	0x123
0x123	0x125
0x125	0x127
0x128	0x12a
0x12a	0x12d
0x12d	0x12e
0x12f	0x131
0x131	0x134
0x134	0x135
0x136	0x145
0x145	0x147
0x147	0x148
0x148	0x14b
0x14b	0x14c
0x14e	0x152
0x152	0x153
0x153	0x155
0x155	0x157
0x159	0x15c
0x15c	0x15d
0x15d	0x15f
0x15f	0x161
0x161	0x163
0x163	0x164
0x164	0x165
0x165	0x166
0x166	0x167
0x167	0x169
0x169	0x16b
0x16b	0x16d
0x16d	0x16e
0x16e	0x172
0x172	0x176
0x176	0x178
0x17b	0x17e
0x17e	0x17f
0x17f	0x181
0x181	0x183
0x183	0x185
0x185	0x186
0x186	0x187
0x187	0x188
0x188	0x18b
0x18b	0x18d
0x18d	0x18f
0x18f	0x191
0x191	0x192
0x192	0x193
0x193	0x196
0x196	0x197
0x199	0x19b
0x19b	0x19d
0x19d	0x19f
0x19f	0x1a0
0x1a0	0x1a1
0x1a1	0x1a2
0x1a2	0x1a6
0x1e4	0x1e8
0x1e8	0x1eb
0x1eb	0x1ed
0x1ee	0x1f0
0x9eS0x26	0xa0S0x26
0x9eS0x17a	0xa0S0x17a
0x1a8S0x103	0x1abS0x103
0x1abS0x103	0x1acS0x103
0x1acS0x103	0x1cfS0x103
0x1cfS0x103	0x1d1S0x103
0x1d1S0x103	0x1d3S0x103
0x1d3S0x103	0x1d6S0x103
0x1d9S0x103	0x1daS0x103
0x1daS0x103	0x1e2S0x103
0x3a	0x9eS0x26
0x197	0x9eS0x17a
0x115	0x1a8S0x103
0x96	0x99
0xb1	0xb3
0x179	0x17b
0x21	0x22
0xb6	0xb7
0x11a	0x11b
0x25	0x28
0x102	0x104
0x157	0x159
0x12	0x15
0x1ed	0x1ee
0x18	0x19
0xc3	0xc4
0xcc	0xcd
0xd1	0xd2
0xf7	0xf9
0x127	0x128
0x12e	0x12f
0x135	0x136
0x14c	0x14e
0x58	0x59
0x178	0x179
0x84	0x86
0xa0S0x26	0x3c
0xa0S0x17a	0x199
0x1d6S0x103	0x1d9S0x103
0x1e2S0x103	0x117
