0x0	__function_selector__
0x142	initEIP712()
0x157	initialized()
0x180	claim(uint256,address,uint256,uint256,bytes)
0x20f	activateCampaign(uint256,uint8[],uint256[],uint256[],address[])
0x381	claimBatch(uint256,address,uint256[],uint256[],bytes)
0x4a4	manager()
0x4d5	initialize(address,address)
0x510	updateManager(address)
0x543	paused()
0x558	updateTreasureManager(address)
0x58b	expireCampaign(uint256,uint8[])
0x60d	galaxyTreasuryERC20(address)
0x652	removeValidatedStarNFTAddress(address)
0x685	networkWithdraw()
0x69a	setPause(bool)
0x6c6	treasury_manager()
0x6db	campaignStakeConfigs(uint256)
0x74b	campaignFeeConfigs(uint256,uint8)
0x7b0	addValidatedStarNFTAddress(address)
0x7e3	hasMinted(uint256)
0x80d	galaxyTreasuryNetwork()
0x822	isValidatedStarNFTAddress(address)
0x855	0x855
0x11e0	0x11e0
0x14d6	0x14d6
0x1525	0x1525
0x15b1	0x15b1
0x1612	0x1612
0x1930	0x1930
0x1987	0x1987
0x1cc4	0x1cc4
0x1da9	0x1da9
0x1e08	0x1e08
0x1e0c	0x1e0c
0x1e6e	0x1e6e
0x1e87	0x1e87
0x1f07	0x1f07
0x1f75	0x1f75
0x2875	()
0x2875	fallback()
