0x9	0x139
0x1a	0xab
0x25	0x6f
0x6b	0x2327
0xa7	0x2348
0xb3	0xfd
0xf9	0x2369
0x135	0x238a
0x13b	0x23ab
0x146	0x14e
0x150	0x23cc
0x15b	0x163
0x165	0x23ed
0x168	0x85f
0x181	0x2420
0x18e	0x196
0x1c9	0x1d1
0x1db	0x1e3
0x1fc	0x204
0x20b	0x868
0x213	0x21b
0x21d	0x2441
0x22a	0x232
0x24b	0x253
0x25d	0x265
0x27e	0x286
0x29b	0x2a3
0x2ad	0x2b5
0x2ce	0x2d6
0x2eb	0x2f3
0x2fd	0x305
0x31e	0x326
0x33b	0x343
0x34d	0x355
0x36e	0x376
0x37d	0xa1f
0x382	0x2462
0x38f	0x397
0x3be	0x3c6
0x3d0	0x3d8
0x3f1	0x3f9
0x40e	0x416
0x420	0x428
0x441	0x449
0x45e	0x466
0x470	0x478
0x491	0x499
0x4a0	0xa76
0x4a8	0x4b0
0x4b2	0x2483
0x4b5	0xe51
0x4d9	0x4e1
0x4e3	0x24be
0x4f0	0x4f8
0x50c	0xe60
0x514	0x51c
0x51e	0x24df
0x52b	0x533
0x53f	0xf4d
0x547	0x54f
0x551	0x2500
0x554	0xfbc
0x55c	0x564
0x566	0x2533
0x573	0x57b
0x587	0xfca
0x58f	0x597
0x599	0x2554
0x5a6	0x5ae
0x5c7	0x5cf
0x5d9	0x5e1
0x5fa	0x602
0x609	0x1039
0x611	0x619
0x61b	0x2575
0x628	0x630
0x63c	0x1160
0x656	0x65e
0x660	0x25a6
0x66d	0x675
0x681	0x1172
0x689	0x691
0x693	0x25c7
0x69e	0x6a6
0x6a8	0x25e8
0x6b5	0x6bd
0x6c2	0x12c3
0x6ca	0x6d2
0x6d4	0x2609
0x6d7	0x12e5
0x6df	0x6e7
0x6e9	0x705
0x6f6	0x6fe
0x701	0x12f4
0x74f	0x757
0x759	0x77e
0x766	0x76e
0x77a	0x1340
0x7b4	0x7bc
0x7be	0x2644
0x7cb	0x7d3
0x7df	0x137f
0x7e7	0x7ef
0x7f1	0x2665
0x7fe	0x806
0x809	0x13f0
0x811	0x819
0x81b	0x2698
0x81e	0x1405
0x826	0x82e
0x830	0x26c9
0x83d	0x845
0x851	0x140b
0x869	0x870
0x884	0x8c5
0x8c6	0x8db
0x8c9	0x271d
0x8dc	0x920
0x93d	0x947
0x998	0x9a0
0x9a7	0x9b4
0x9c2	0x9ca
0xa20	0xa27
0xa28	0xa38
0xa77	0xa7e
0xa80	0xaba
0xabe	0xb0e
0xb16	0xbcb
0xb24	0xb29
0xb48	0xb89
0xb96	0xb9b
0xbc7	0xb11
0xbcd	0xbd7
0xbd8	0xbe8
0xbdb	0x2743
0xbe9	0xc2d
0xcb3	0xcbb
0xcc2	0xccf
0xcf0	0xcf8
0xd0f	0xd17
0xd24	0xd2c
0xd40	0xd48
0xd62	0xd75
0xd71	0xd5d
0xe1b	0xe2e
0xe2a	0xe16
0xe68	0xeb8
0xec4	0xee7
0xee3	0xefa
0xf06	0xf29
0xf25	0xf3c
0xf4e	0xf55
0xf60	0xf9a
0xfcb	0xfd2
0xfdd	0x1017
0x103a	0x1041
0x1043	0x1093
0x109b	0x1127
0x10b4	0x10b9
0x10c7	0x10cf
0x10d6	0x10db
0x10e1	0x10e6
0x1123	0x1096
0x1173	0x117a
0x1185	0x11bf
0x12c4	0x12cb
0x1380	0x1387
0x1392	0x13cc
0x1e71	0x1e81
0x1e74	0x1e7b
0x1e7d	0x1f3a
0x2847	0x28a6
0x2849	0x28a9
0x284b	0x28ac
0x284d	0x28af
0x284f	0x28b2
0x2851	0x28b5
0x2853	0x2897
0x2855	0x289a
0x2857	0x289d
0x2859	0x28a0
0x285b	0x28a3
0x285d	0x2885
0x285f	0x2888
0x2861	0x288b
0x2863	0x288e
0x2865	0x2891
0x2867	0x2894
0x2869	0x2876
0x286b	0x2879
0x286d	0x287c
0x286f	0x287f
0x2871	0x2882
0x14e3V0x868	0x2769B0x868
0x193fV0xa1f	0x27fcB0xa1f
0x14e3V0xa76	0x2769B0xa76
0x193fV0xf4d	0x27fcB0xf4d
0x1db8V0xfca	0x281dB0xfca
0x193fV0x1039	0x27fcB0x1039
0x193fV0x1172	0x27fcB0x1172
0x193fV0x12c3	0x27fcB0x12c3
0x193fV0x137f	0x27fcB0x137f
0x1528V0x8c5	0x278aB0x8c5
0x16b1V0x920	0x16b7B0x920
0x17e2V0x920	0x17ebB0x920
0x1633V0x920	0x166dB0x920
0x1683V0x920	0x1688B0x920
0x168eV0x920	0x1693B0x920
0x16abV0x920	0x16b5B0x920
0x16d1V0x920	0x16d6B0x920
0x16dcV0x920	0x16e1B0x920
0x1733V0x920	0x1843B0x920
0x184aV0x920	0x27b2B0x920
0x17c1V0x920	0x17e6B0x920
0x176aV0x920	0x1784B0x920
0x17f1V0x920	0x1841B0x920
