0x0	__function_selector__
0x1c9	()
0x1c9	fallback()
0x1ce	maxEarningsClaimsRounds()
0x1f3	delegatorStatus(address)
0x236	reward()
0x24b	slashTranscoder(address,address,uint256,uint256)
0x276	getNextTranscoderInPool(address)
0x2b1	setActiveTranscoders()
0x2c4	getTranscoderEarningsPoolForRound(address,uint256)
0x311	claimEarnings(uint256)
0x327	getTranscoderPoolSize()
0x33a	updateTranscoderWithFees(address,uint256,uint256)
0x35f	activeTranscoderSet(uint256)
0x375	withdrawFees()
0x388	targetContractId()
0x39b	getTranscoderPoolMaxSize()
0x3ae	getTotalBonded()
0x3c1	getTranscoder(address)
0x41e	unbond()
0x431	setNumTranscoders(uint256)
0x447	numActiveTranscoders()
0x45a	setNumActiveTranscoders(uint256)
0x470	isRegisteredTranscoder(address)
0x4a3	unbondingPeriod()
0x4d3	setMaxEarningsClaimsRounds(uint256)
0x4e9	getTotalActiveStake(uint256)
0x4ff	isActiveTranscoder(address,uint256)
0x521	transcoder(uint256,uint256,uint256)
0x53d	getFirstTranscoderInPool()
0x550	transcoderStatus(address)
0x57f	electActiveTranscoder(uint256,bytes32,uint256)
0x59b	setController(address)
0x5ba	pendingStake(address,uint256)
0x5dc	transcoderTotalStake(address)
0x5fb	getDelegator(address)
0x66c	bond(uint256,address)
0x68e	withdrawStake()
0x6a1	setUnbondingPeriod(uint64)
0x6c1	activeTranscoderTotalStake(address,uint256)
0x6e3	pendingFees(address,uint256)
0x705	controller()
0x71e	0x71e
0xb7d	0xb7d
0x1050	0x1050
0x1685	0x1685
0x180f	0x180f
0x1c79	0x1c79
0x2521	0x2521
0x2e17	0x2e17
0x2e71	0x2e71
0x2f0a	0x2f0a
0x315e	0x315e
0x329e	0x329e
0x3c8f	0x3c8f
0x3cf3	0x3cf3
0x3e6e	0x3e6e
0x3f01	0x3f01
0x40ff	0x40ff
0x412b	0x412b
0x413d	0x413d
0x4318	0x4318
0x4458	0x4458
0x4462	0x4462
0x446d	0x446d
0x44e4	0x44e4
0x4566	0x4566
0x45e5	0x45e5
0x4610	0x4610
0x46bb	0x46bb
0x46e6	0x46e6
0x46ff	0x46ff
0x473a	0x473a
