0x0	__function_selector__
0x3df	subscription(bytes32)
0x424	getSubIDs(address,bool)
0x4a2	getReceiversLength()
0x4bc	subscribe(bytes32,uint256)
0x4e1	totalPendingDeposits()
0x4e9	hasClosed()
0x505	setOperatorsContract(address)
0x52b	dchf()
0x54f	getOpening()
0x557	getOperatorsPending()
0x55f	issuer()
0x567	isAdmin(address)
0x58d	isRelay(address)
0x5b3	isOperatorOrSystem(address)
0x5d9	getTraderOperatorsPending()
0x5e1	totalAcceptedDeposits()
0x5e9	releaseToIssuer()
0x5f1	issuerClose(bool)
0x610	getRaiseOperatorsContract()
0x618	isSystem(address)
0x63e	isInitialized()
0x646	unpause()
0x64e	isTrader(address)
0x674	minSubscription()
0x67c	close()
0x684	isOpen()
0x68c	initialize(address,address)
0x6ba	getDeposits(address,bool)
0x6e8	getOperatorsContract()
0x6f0	getMinCap()
0x6f8	isMultisig(address)
0x71e	isOperator(address)
0x744	isNotPaused()
0x74c	getReceiversBatch(uint256,uint256)
0x76f	getAvailableShares()
0x777	pause()
0x77f	confirmOperatorsContract()
0x787	isIssuer(address)
0x7ad	minCapReached()
0x7b5	getSold()
0x7bd	confirmRaiseOperatorsContract()
0x7c5	setRaiseOperatorsContract(address)
0x7eb	price()
0x7f3	isPaused()
0x7fb	setTraderOperatorsContract(address)
0x821	confirmTraderOperatorsContract()
0x829	getTraderOperatorsContract()
0x831	issuerPaid()
0x839	operatorFinalize(bool)
0x858	stage()
0x884	initialize(address)
0x8aa	getMaxCap()
0x8b2	maxCapReached()
0x8ba	getRaiseOperatorsPending()
0x8c2	isInvestor(address)
0x8e8	isAdminOrSystem(address)
0x90e	issuerSubscription(bytes32,bool)
0x933	getSubscriptionTypeLength(bool)
0x952	totalDeclinedDeposits()
0x95a	releaseAllFunds(address[])
0x9fd	getShares(address)
0xa23	getClosing()
0xa2b	getReceiver(uint256)
0xa48	batchReleasePending(address[])
0xaeb	initialize(address,address,uint256,uint256,uint256,uint256,uint256,uint256,address,address)
0xb7b	0xb7b
0x10ad	0x10ad
0x11bd	0x11bd
0x1291	0x1291
0x178c	0x178c
0x18d7	0x18d7
0x1c33	0x1c33
0x1dda	0x1dda
0x1fa1	0x1fa1
0x20ae	0x20ae
0x21a6	0x21a6
0x21b7	0x21b7
0x2337	0x2337
0x241c	0x241c
0x26b3	0x26b3
0x2764	0x2764
0x277e	0x277e
0x3291	0x3291
0x3298	0x3298
0x32bc	0x32bc
0x331c	0x331c
0x3376	0x3376
0x33e5	0x33e5
0x33eb	0x33eb
0x347c	0x347c
0x34be	0x34be
0x354f	0x354f
0x35e0	0x35e0
0x3628	0x3628
0x37ce	0x37ce
0x3a2a	0x3a2a
0x3b60	0x3b60
0x41c7	()
0x41c7	fallback()
