0x3f7
0x445
0x44b
0x4d5
0x4da
0x51d
0x57f
0x5a5
0x5cb
0x609
0x630
0x666
0x6ad
0x6b4
0x6db
0x6e1
0x710
0x736
0x765
0x76a
0x79f
0x7dd
0x813
0x851
0x89c
0x8da
0x900
0x927
0x92c
0x94b
0x98d
0xa15
0xa43
0xa7b
0xb0d
0xb15
0xb1d
0xb23
0xb29
0xb2f
0xb35
0xb3b
0xb42
0xb4a
