0x0	__function_selector__
0x124	deposit(uint256,uint256,uint256)
0x14f	userClaimedRewards(address)
0x187	totalRewards()
0x18f	init(address)
0x1b5	startRewardsTime()
0x1bd	unstake()
0x1c5	firstStakeRewardsTime()
0x1cd	endRewardsTime()
0x1d5	payout()
0x1dd	recover(address,address)
0x20b	renounceOwnership()
0x213	totalStaked()
0x21b	owner()
0x23f	userStakes(address)
0x265	stake(uint256)
0x282	initialize(address)
0x2a8	botto()
0x2b0	totalClaimedRewards()
0x2b8	transferOwnership(address)
0xdad	0xdad
0x1050	0x1050
0x122d	0x122d
0x1231	0x1231
0x1242	0x1242
0x12ec	0x12ec
0x134e	0x134e
0x13b5	0x13b5
0x1415	0x1415
0x146f	0x146f
0x1563	0x1563
0x1632	0x1632
0x1785	0x1785
0x1828	0x1828
0x18ce	0x18ce
0x196e	0x196e
0x1cca	()
0x1cca	fallback()
