0x0	0x80
0x3f	0x1
0x2	0x40
0x8	0x10
0xc	0x0
0x12	0x40
0x15	0x2a2
0x1b	0x2a2
0x22	0x40
0x27	0x2f
0x2b	0x5d
0x30	0x0
0x34	0x1
0x36	0x1
0x38	0xa0
0x3a	0x10000000000000000000000000000000000000000
0x3b	0xffffffffffffffffffffffffffffffffffffffff
0x41	0x1
0x43	0xa0
0x45	0x10000000000000000000000000000000000000000
0x46	0xffffffffffffffffffffffffffffffffffffffff
0x47	0xffffffffffffffffffffffff0000000000000000000000000000000000000000
0x4e	0x1
0x59	0x8d
0x8e	0x206
0x92	0x9c
0x95	0x0
0x98	0x0
0x6bV0x10	0x0
0x82V0x10	0x0
0x60V0x10	0x20
0x5eV0x10	0x0
0x67V0x10	0x6f
0x72V0x10	0x1
0x74V0x10	0x1
0x76V0x10	0xa0
0x78V0x10	0x10000000000000000000000000000000000000000
0x79V0x10	0xffffffffffffffffffffffffffffffffffffffff
0x7eV0x10	0x86
