0x0	__function_selector__
0x221	initCollateralFlag(address)
0x249	isUserHasCollateral(address,uint8)
0x28c	repay(address,address,uint256)
0x2d4	claim(address)
0x2fa	isUserHasBorrows(address,uint8)
0x329	isUserHasDeposits(address,uint8)
0x358	liquidate(address,address,address,address)
0x3af	borrow(address,address,uint256)
0x3e5	setCollateral(uint8[],bool[])
0x4a7	version()
0x524	setCollateral(uint8,bool)
0x54c	accounts(address)
0x5a7	ETH_ADDR()
0x5cb	claimForToken(address,address)
0x5f9	getBorrowPrincipal(address,address)
0x627	deposit(address,address,uint256)
0x65d	getCollateralETH(address)
0x683	getDepositETH(address)
0x6a9	getCollateralStatus(address)
0x768	getBorrowETH(address)
0x78e	getDepositBalanceCurrent(address,address)
0x7bc	FINAmount(address)
0x7e2	isAccountLiquidatable(address)
0x808	initialize(address)
0x82e	BLOCKS_PER_YEAR()
0x836	INT_UNIT()
0x836	ACCURACY()
0x83e	withdraw(address,address,uint256)
0x874	getLastDepositBlock(address,address)
0x8a2	isUserHasAnyDeposits(address)
0x8c8	getBorrowPower(address)
0x8ee	getDepositInterest(address,address)
0x91c	getBorrowBalanceCurrent(address,address)
0x94a	getLastBorrowBlock(address,address)
0x978	getBorrowInterest(address,address)
0x9a6	getDepositPrincipal(address,address)
0x9d4	0x9d4
0xa93	0xa93
0x2c45	0x2c45
0x3092	0x3092
0x370b	0x370b
0x38ed	0x38ed
0x436f	0x436f
0x475d	0x475d
0x4d52	0x4d52
0x4db1	0x4db1
0x4f06	0x4f06
0x4f4f	0x4f4f
0x4f53	0x4f53
0x51c2	0x51c2
0x521d	0x521d
0x5403	0x5403
0x5419	0x5419
0x5472	0x5472
0x54b4	0x54b4
0x54c1	0x54c1
0x551b	0x551b
0x554e	0x554e
0x556d	0x556d
0x55f1	0x55f1
0x5e1a	0x5e1a
0x5f9e	()
0x5f9e	fallback()
