0x0	0xd
0x7d	0xab
0xea	0xf6
0x10c	0x10e
0x142	0x170
0x1d0	0x1d6
0x5f4	0x600
0x420B0x11	0x430B0x11
0x772B0x409B0x434B0x11	0x77aB0x409B0x434B0x11
0x772B0x409B0x444B0x11	0x77aB0x409B0x444B0x11
0x2ccB0x241B0xf6	0x2d2B0x241B0xf6
0x338B0x241B0xf6	0x353B0x241B0xf6
0x375B0x241B0xf6	0x37aB0x241B0xf6
0x67dB0x47aB0x30eB0x241B0xf6	0x683B0x47aB0x30eB0x241B0xf6
0x653B0x47aB0x30eB0x241B0xf6	0x656B0x47aB0x30eB0x241B0xf6
0x673B0x47aB0x30eB0x241B0xf6	0x67dB0x47aB0x30eB0x241B0xf6
0x656B0x47aB0x30eB0x241B0xf6	0x660B0x47aB0x30eB0x241B0xf6
0x39dB0x37aB0x241B0xf6	0x3a7B0x37aB0x241B0xf6
0x3afB0x37aB0x241B0xf6	0x3bbB0x37aB0x241B0xf6
0x67dB0x4b1B0x3c3B0x37aB0x241B0xf6	0x683B0x4b1B0x3c3B0x37aB0x241B0xf6
0x653B0x4b1B0x3c3B0x37aB0x241B0xf6	0x656B0x4b1B0x3c3B0x37aB0x241B0xf6
0x673B0x4b1B0x3c3B0x37aB0x241B0xf6	0x67dB0x4b1B0x3c3B0x37aB0x241B0xf6
0x656B0x4b1B0x3c3B0x37aB0x241B0xf6	0x660B0x4b1B0x3c3B0x37aB0x241B0xf6
