0x0	0xc
0x1a	0x2b
0x10	0x1a
0x1db	0x245
0x280	0x2ee
0x333	0x352
0x398	0x3e9
0x50	0x510x50
0x2b	0x36
0x36	0x41
0x41	0x4c
0xda0x0	0xfc0x0
0xda0x50	0xfc0x50
0x510x0	0x940x0
0x510x50	0x940x50
0x50cB0x329	0x543B0x329
0x54bB0x329	0x559B0x329
0x777B0x6a1B0x245	0x77dB0x6a1B0x245
0x750B0x6a1B0x245	0x753B0x6a1B0x245
0x76eB0x6a1B0x245	0x777B0x6a1B0x245
0x753B0x6a1B0x245	0x75cB0x6a1B0x245
0x777B0x6a1B0x2ee	0x77dB0x6a1B0x2ee
0x750B0x6a1B0x2ee	0x753B0x6a1B0x2ee
0x76eB0x6a1B0x2ee	0x777B0x6a1B0x2ee
0x753B0x6a1B0x2ee	0x75cB0x6a1B0x2ee
0x777B0x6a1B0x352	0x77dB0x6a1B0x352
0x750B0x6a1B0x352	0x753B0x6a1B0x352
0x76eB0x6a1B0x352	0x777B0x6a1B0x352
0x753B0x6a1B0x352	0x75cB0x6a1B0x352
0x777B0x6a1B0x3e9	0x77dB0x6a1B0x3e9
0x750B0x6a1B0x3e9	0x753B0x6a1B0x3e9
0x76eB0x6a1B0x3e9	0x777B0x6a1B0x3e9
0x753B0x6a1B0x3e9	0x75cB0x6a1B0x3e9
0x777B0x6a1B0x940x0	0x77dB0x6a1B0x940x0
0x750B0x6a1B0x940x0	0x753B0x6a1B0x940x0
0x76eB0x6a1B0x940x0	0x777B0x6a1B0x940x0
0x753B0x6a1B0x940x0	0x75cB0x6a1B0x940x0
0x777B0x6a1B0x940x50	0x77dB0x6a1B0x940x50
0x750B0x6a1B0x940x50	0x753B0x6a1B0x940x50
0x76eB0x6a1B0x940x50	0x777B0x6a1B0x940x50
0x753B0x6a1B0x940x50	0x75cB0x6a1B0x940x50
0x45aB0x170	0x4c4B0x170
0x777B0x6a1B0x4c4B0x170	0x77dB0x6a1B0x4c4B0x170
0x750B0x6a1B0x4c4B0x170	0x753B0x6a1B0x4c4B0x170
0x76eB0x6a1B0x4c4B0x170	0x777B0x6a1B0x4c4B0x170
0x753B0x6a1B0x4c4B0x170	0x75cB0x6a1B0x4c4B0x170
0x55eB0x4ffB0x170	0x5cbB0x4ffB0x170
0x777B0x6a1B0x5cbB0x4ffB0x170	0x77dB0x6a1B0x5cbB0x4ffB0x170
0x750B0x6a1B0x5cbB0x4ffB0x170	0x753B0x6a1B0x5cbB0x4ffB0x170
0x76eB0x6a1B0x5cbB0x4ffB0x170	0x777B0x6a1B0x5cbB0x4ffB0x170
0x753B0x6a1B0x5cbB0x4ffB0x170	0x75cB0x6a1B0x5cbB0x4ffB0x170
0x654B0x13f	0x662B0x13f
0x79dB0x63fB0x666B0x13f	0x7a4B0x63fB0x666B0x13f
0x654B0x15b	0x662B0x15b
0x79dB0x63fB0x666B0x15b	0x7a4B0x63fB0x666B0x15b
