0x8a	0x00000000
0x95	0x1ab7710d
0xec	0x37a440e6
0x13b	0x5ced058e
0x1b6	0x82c947b7
0x21b	0x9d84ae69
0x296	0xaaf10f42
0x2ed	0xbb15ac8e
0x340	0xcaaee91c
0x391	0xd784d426
