0x0	__function_selector__
0x8a	()
0x8a	fallback()
0x95	getProxyOwner()
0xec	storageRead(bytes32)
0x13b	bytes32ToAddress(bytes32)
0x1b6	addressToBytes32(address)
0x21b	readAddress(bytes32)
0x296	getImplementation()
0x2ed	readBool(bytes32)
0x340	setProxyOwner(address)
0x391	setImplementation(address)
0x45c	0x45c
0x4b2	0x4b2
0x4f2	0x4f2
0x50c	0x50c
0x7c4	0x7c4
