0x0	__function_selector__
0x277	name()
0x2a2	approve(address,uint256)
0x2a2	transfer(address,uint256)
0x2cf	authQuotaOf(address)
0x2fc	mainChainId()
0x311	__MappableToken_init_unchained(address,address)
0x333	totalSupply()
0x348	increaseAuthQuotas(address[],uint256[])
0x375	DOMAIN_TYPEHASH()
0x38a	received(uint256,address,uint256)
0x3aa	autoQuotaRatio()
0x3bf	transferFrom(address,address,uint256)
0x3da	PERMIT_TYPEHASH()
0x3ef	decimals()
0x411	cap()
0x426	DOMAIN_SEPARATOR()
0x43b	autoQuotaPeriod()
0x450	increaseAllowance(address,uint256)
0x470	needApprove()
0x485	decreaseAuthQuota(address,uint256)
0x4a5	transferFrom_(address,address,uint256)
0x4c5	balanceOf(address)
0x4e5	sent(uint256,address,uint256)
0x505	setAutoQuota(uint256,uint256)
0x525	increaseAuthQuota(address,uint256)
0x545	nonces(address)
0x565	send(uint256,address,uint256)
0x573	RECEIVE_TYPEHASH()
0x588	symbol()
0x59d	decreaseAuthQuotas(address[],uint256[])
0x5bd	decreaseAllowance(address,uint256)
0x5dd	0xa653d60c
0x5f0	0xb61685c0
0x610	0xc1018871
0x630	factory()
0x652	rescueTokens(address,address,uint256)
0x672	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x692	deployer()
0x6a7	totalMapped()
0x6bc	allowance(address,address)
0x6dc	__MappableToken_init(address,address,string,string,uint8,uint256)
0x6fc	lasttimeUpdateQuotaOf(address)
0x71c	0xf53297e9
0x73c	token()
0x751	sentCount(uint256,address)
0x771	0x771
0x818	0x818
0xa33	0xa33
0xb75	0xb75
0xb7b	0xb7b
0xccb	0xccb
0xcda	0xcda
0xcea	0xcea
0xd3d	0xd3d
0xd8b	0xd8b
0xe37	0xe37
0xfef	0xfef
0x1050	0x1050
0x1113	0x1113
0x1497	0x1497
0x15e3	0x15e3
0x172a	0x172a
0x18ac	0x18ac
0x18e2	0x18e2
0x19ac	0x19ac
0x19ee	0x19ee
0x19f2	0x19f2
0x19fd	0x19fd
0x1a37	0x1a37
0x1a79	0x1a79
0x1abb	0x1abb
0x1ae0	0x1ae0
0x1af6	0x1af6
0x1b06	0x1b06
0x1b0c	0x1b0c
0x1c32	0x1c32
0x1d40	0x1d40
0x1d96	0x1d96
0x1e19	0x1e19
0x2086	0x2086
0x216b	0x216b
0x21a4	0x21a4
0x2222	0x2222
0x2237	0x2237
0x22ae	0x22ae
0x230c	0x230c
0x23cb	0x23cb
0x23dc	0x23dc
0x23f8	0x23f8
0x2414	0x2414
0x24f4	0x24f4
0x25a2	0x25a2
0x2615	0x2615
0x2640	0x2640
0x26a1	0x26a1
0x26c1	0x26c1
0x26d9	0x26d9
0x26fd	0x26fd
0x2723	0x2723
0x2847	0x2847
0x2874	0x2874
0x28c3	0x28c3
0x2976	0x2976
0x2bb9	0x2bb9
0x2c07	0x2c07
0x2d11	0x2d11
0x2daf	0x2daf
0x2dcb	0x2dcb
0x2df2	0x2df2
0x2e12	0x2e12
0x2e3e	0x2e3e
0x2ef3	()
0x2ef3	fallback()
0x39b2	0x39b2
0x3b3b	0x3b3b
