0x0	__function_selector__
0x178	supportsInterface(bytes4)
0x1a1	name()
0x1b6	approve(address,uint256)
0x1c9	totalSupply()
0x1de	transferFrom(address,address,uint256)
0x1f1	getRoleAdmin(bytes32)
0x204	grantRole(bytes32,address)
0x219	decimals()
0x22e	renounceRole(bytes32,address)
0x241	increaseAllowance(address,uint256)
0x254	unpause()
0x25c	mint(address,uint256)
0x26f	version()
0x277	paused()
0x27f	balanceOf(address)
0x292	burnFrom(address,uint256)
0x2a5	hasRole(bytes32,address)
0x2b8	symbol()
0x2c0	DEFAULT_ADMIN_ROLE()
0x2c8	decreaseAllowance(address,uint256)
0x2db	transfer(address,uint256)
0x2ee	initialize(address)
0x301	MINTER_ROLE()
0x309	revokeRole(bytes32,address)
0x31c	allowance(address,address)
0x32f	0x32f
0x35c	0x35c
0x4aa	0x4aa
0x4bf	0x4bf
0x4ed	0x4ed
0x587	0x587
0x5c4	0x5c4
0x631	0x631
0x655	0x655
0x6a5	0x6a5
0x6d0	0x6d0
0x771	0x771
0x8ec	0x8ec
0x90b	0x90b
0x94f	0x94f
0x953	0x953
0xa07	0xa07
0xb31	0xb31
0xb95	0xb95
0xc1c	0xc1c
0xca1	0xca1
0xd0f	0xd0f
0xdd7	0xdd7
0xec8	0xec8
0xf50	0xf50
0xf5a	0xf5a
0xfb5	0xfb5
0x116e	0x116e
0x11e2	0x11e2
0x1280	0x1280
0x1304	0x1304
0x1319	0x1319
0x1330	0x1330
0x134a	0x134a
0x13b7	0x13b7
0x13f8	0x13f8
0x141a	0x141a
0x14b7	0x14b7
0x14d6	0x14d6
0x14df	0x14df
0x158a	0x158a
0x16b9	0x16b9
0x16e3	0x16e3
0x1997	0x1997
0x19af	0x19af
0x19ce	0x19ce
0x19e5	0x19e5
0x1a28	0x1a28
0x1ace	()
0x1ace	fallback()
0x2338	0x2338
0x23a9	0x23a9
0x24da	0x24da
0x2521	0x2521
0x256d	0x256d
0x25dd	0x25dd
