0xb67
0x120c
0x14bb
0x1a2f
0x1d0e
0x2016
0x20c5
0x247e
0x2552
0x264c
0x277f
0x2800
0x28b8
0x2aae
0x2ad1
0x2b9f
0x2bc5
0x2c21
0x2e87
0x2f06
0x30b2
0x315a
0x353f
0x357d
0x363c
0x381b
0x3ce2
0x3d21
0x3d4c
0x41ab
0x44b9
0x4c86
