0xf86
0x1986
0x19af
0x1e9d
0x1ea9
0x20aa
0x20c8
0x2111
0x2136
0x2155
0x2162
0x2293
0x229e
0x234f
0x28ad
0x2eca
0x2ee0
0x3426
0x34ad
0x35e0
0x35ea
0x3bed
0x3bfa
0x3c55
0x3dcd
0x3f73
0x408e
0x438c
0x4542
0x460a
0x493e
0x4bc6
