0x197	0x6fdde03
0x221	0x8fa2fdf
0x278	0x18160ddd
0x29f	0x313ce567
0x2ca	0x3a74a767
0x2ff	0x3fc8cef3
0x314	0x3fd8b02f
0x329	0x5aa6e675
0x33e	0x5c60da1b
0x353	0x6e89e43d
0x386	0x70a08231
0x3b9	0x83f81a64
0x3ce	0x95d89b41
0x3e3	0xb052e521
0x3f8	0xbb2f30ae
0x42b	0xbb913f41
0x45e	0xdd62ed3e
0x499	0xf851a440
0xc88	0x00000000
