0x0	__function_selector__
0x1ae	signalTokenLock(address,uint256,uint256,uint256)
0x1c3	stake(uint256,bytes)
0x1d6	stakeFor(address,uint256,bytes)
0x1e9	getRoleAdmin(bytes32)
0x212	unlockScheduleCount(address)
0x225	grantRole(bytes32,address)
0x238	getUnlockSchedulesFor(address)
0x258	initialize(address,address,uint256,address,address)
0x26b	renounceRole(bytes32,address)
0x27e	modifyTokenLock(address,uint256,uint256,uint256,uint256)
0x291	totalStakedFor(address)
0x2a4	MAX_PERCENTAGE()
0x2ac	getDistributionTokens()
0x2c1	unlockSchedules(address,uint256)
0x2e4	supportsHistory()
0x2f9	totalStaked()
0x301	addDistributionToken(address)
0x314	getRoleMember(bytes32,uint256)
0x334	hasRole(bytes32,address)
0x347	getNumDistributionTokens()
0x34f	globalStartTime()
0x357	getStakingToken()
0x35f	DEFAULT_ADMIN_ROLE()
0x367	unstake(uint256,bytes)
0x37a	getRoleMemberCount(bytes32)
0x38d	TOKEN_LOCKER_ROLE()
0x395	revokeRole(bytes32,address)
0x3a8	0x3a8
0x414	0x414
0x42c	0x42c
0x46f	0x46f
0x4a9	0x4a9
0x4b7	0x4b7
0x554	0x554
0x645	0x645
0x687	0x687
0x6ec	0x6ec
0x70c	0x70c
0x7f9	0x7f9
0x80c	0x80c
0x82d	0x82d
0x845	0x845
0x870	0x870
0x882	0x882
0x8bd	0x8bd
0x8f7	0x8f7
0x93f	0x93f
0xa6d	0xa6d
0xa8f	0xa8f
0xb8b	0xb8b
0xb8f	0xb8f
0xbf8	0xbf8
0xbfe	0xbfe
0xc91	0xc91
0xca6	0xca6
0xdb7	0xdb7
0xdc2	0xdc2
0xdce	0xdce
0xef1	0xef1
0xf09	0xf09
0xf2e	0xf2e
0xf86	0xf86
0x1007	0x1007
0x1051	0x1051
0x10af	0x10af
0x10f1	0x10f1
0x1110	0x1110
0x119f	0x119f
0x1291	0x1291
0x12a8	0x12a8
0x139a	0x139a
0x13e1	0x13e1
0x1428	0x1428
0x14ff	0x14ff
0x151f	0x151f
0x1537	0x1537
0x1587	0x1587
0x15ee	0x15ee
0x16a5	0x16a5
0x16d8	0x16d8
0x1725	0x1725
0x179d	0x179d
0x18ad	0x18ad
0x1a17	0x1a17
0x1aae	0x1aae
0x1c6a	0x1c6a
0x1ccc	0x1ccc
0x1cf8	0x1cf8
0x1d62	()
0x1d62	fallback()
