0x191c	0x33d1	0	Regular
0x191c	0x33d1	1	Regular
0x1b29	0x3a85	0	Regular
0x1f35	0x3e9a	1	Regular
0x1f35	0x3e9a	2	Regular
0x26b5	0x3e9a	2	Regular
0x28a2	0x3e9a	1	Regular
0x28a2	0x3e9a	2	Regular
0x3120	0x33d1	0	Regular
0x3120	0x33d1	1	Regular
0x3146	0x33d1	1	Regular
0x3420	0x3617	0	Regular
0x3420	0x3617	1	Regular
0x343e	0x3a85	0	Regular
0x386b	0x3a85	0	Regular
0x3f44	0x3617	0	Regular
0x3f44	0x3617	1	Regular
0x3f54	0x385f	0	Regular
0x3f54	0x385f	1	Regular
0x3f62	0x3b1c	1	Regular
0x3f62	0x3b1c	2	Regular
0x427e0x1228	0x3b1c	1	Regular
0x427e0x1228	0x3b1c	2	Regular
0x291f0x1068	0x33d1	1	Regular
