0x0	__function_selector__
0x22c	name()
0x2a9	approve(address,uint256)
0x2e9	isFeeRecipient(address)
0x30f	initialize(string,string,uint8)
0x43f	totalSupply()
0x459	transferFrom(address,address,uint256)
0x48f	isAdmin(address)
0x4b5	isOwner(address)
0x4db	decimals()
0x4f9	unpause()
0x501	mint(address,uint256)
0x52d	burn(uint256)
0x54a	allOperations(uint256)
0x567	transferFromViaSignature(address,address,address,uint256,uint256,address,uint256,uint256,bytes,uint8)
0x61c	transferViaSignature(address,address,uint256,uint256,address,uint256,uint256,bytes,uint8)
0x6c8	version()
0x6d0	votesOwnerByOperation(bytes32,address)
0x6fc	votesIndicesByOperation(bytes32,uint256)
0x73b	balanceOf(address)
0x761	signerGeneration()
0x769	burnFrom(address,uint256)
0x795	pause()
0x79d	votesCountByOperation(bytes32)
0x7ba	symbol()
0x7c2	transfer(address,uint256)
0x7ee	isPaused()
0x7f6	transferMany(address[],uint256[])
0x8b4	transferManyViaSignature(address,address[],uint256[],uint256,address,uint256,uint256,bytes,uint8)
0x9f5	cancelOperation(bytes32)
0xa12	firstByOperation(bytes32)
0xa2f	isSuperUser(address)
0xa55	approveViaSignature(address,address,uint256,uint256,address,uint256,uint256,bytes,uint8)
0xb01	allowance(address,address)
0xb2f	allOperationsIndicies(bytes32)
0xb4c	changeRequiredSigners(uint256)
0xb69	isDelegator(address)
0xb8f	isBlacklisted(address)
0xbb5	0xbb5
0x1391	0x1391
0x24af	0x24af
0x2674	0x2674
0x3207	0x3207
0x3293	0x3293
0x32f5	0x32f5
0x3327	0x3327
0x3532	0x3532
0x3638	0x3638
0x3661	0x3661
0x368a	0x368a
0x36e4	0x36e4
0x3741	0x3741
0x3a26	0x3a26
0x3a40	0x3a40
0x3a57	0x3a57
0x3aa4	0x3aa4
0x3c3d	0x3c3d
0x4838	0x4838
0x4892	0x4892
0x48af	0x48af
0x48c0	0x48c0
0x48cc	0x48cc
0x497d	0x497d
0x4a42	0x4a42
0x4cd1	0x4cd1
0x4dd9	0x4dd9
0x4e29	0x4e29
0x4fc9	0x4fc9
0x508d	0x508d
0x5128	0x5128
0x5183	0x5183
0x51b0	0x51b0
0x51f6	0x51f6
0x5298	0x5298
0x5391	0x5391
0x53ee	0x53ee
0x53fd	0x53fd
0x54b8	0x54b8
0x55e5	0x55e5
0x5736	0x5736
0x57c2	0x57c2
0x590c	()
0x590c	fallback()
