0x0	0xc
0x1a	0x2b
0x1e9f	0x1ea5
0x10	0x1a
0x11a	0x126
0xad	0xb9
0x7c	0x88
0xe9	0xf5
0x192	0x19e
0x161	0x16d
0x1ce	0x1da
0x1c45	0x1c56
0x797	0x7a8
0x1d2c	0x1d3a
0x969	0x97c
0x1d45	0x1d52
0xc64	0xc82
0x9e	0xa9
0xcfd	0xd29
0xec5	0xee0
0x110d	0x1128
0x1e91	0x1e9f
0x7f3	0x7fb
0x993	0x9ae
0x9c5	0x9d4
0xa1b	0xa26
0xa71	0xa80
0xa85	0xa8e
0xaac	0xab6
0xb20	0xb6a
0x1710	0x172f
0xd5b	0xd80
0xf04	0xf0a
0x1960	0x196f
0xff2	0xff7
0x114c	0x1151
0x123f	0x1256
0x19f8	0x1a04
0x13ee	0x140f
0x1412	0x1418
0x143c	0x1445
0x1447	0x144d
0x1469	0x146d
0x1e21	0x1e2d
0x199e	0x19a4
0x199c	0x199e
0x1e5b	0x1e6e
0x1ea5	0x1eb1
0x100	0x10b
0x1e7a	0x1e85
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0xb9	0xc4
0xc4	0xcf
0xcf	0xda
0xda	0xe5
0xf5	0x100
0x10b	0x116
0x126	0x131
0x131	0x13c
0x13c	0x147
0x147	0x152
0x152	0x15d
0x16d	0x178
0x178	0x183
0x183	0x18e
0x19e	0x1a9
0x1a9	0x1b4
0x1b4	0x1bf
0x1bf	0x1ca
0x1da	0x1e5
0x1e5	0x1f0
0x1f0	0x2aa8
0x140f	0x1412
0x196f	0x1995
0x5250x4ba	0x5390x4ba
0x5250xcba	0x5390xcba
0x4fc0x4ba	0x5040x4ba
0x4fc0xcba	0x5040xcba
0x4f50x4ba	0x4fc0x4ba
0x4f50xcba	0x4fc0xcba
0x5390x4ba	0x5420x4ba
0x5390xcba	0x5420xcba
0x5170x4ba	0x5250x4ba
0x5170xcba	0x5250xcba
0x1da3B0x1a04	0x1dacB0x1a04
0x1d6dB0x1a04	0x1d7eB0x1a04
0x1d9aB0x1a04	0x1da3B0x1a04
0x1d7eB0x1a04	0x1d87B0x1a04
0xde4B0x3f0	0xdf5B0x3f0
0xe40B0x3f0	0xe48B0x3f0
0x1e39B0x19d7	0x1e41B0x19d7
0x1e39B0x1275	0x1e41B0x1275
0x1e39B0x129d	0x1e41B0x129d
0x1b97B0x1c5a	0x1baaB0x1c5a
0x1b97B0x1c63	0x1baaB0x1c63
0x1da3B0x2080x200	0x1dacB0x2080x200
0x1d6dB0x2080x200	0x1d7eB0x2080x200
0x1d9aB0x2080x200	0x1da3B0x2080x200
0x1d7eB0x2080x200	0x1d87B0x2080x200
0x1da3B0x2080x394	0x1dacB0x2080x394
0x1d6dB0x2080x394	0x1d7eB0x2080x394
0x1d9aB0x2080x394	0x1da3B0x2080x394
0x1d7eB0x2080x394	0x1d87B0x2080x394
0x1a42B0x19a4	0x1a5fB0x19a4
0x1a24B0x19a4	0x1a42B0x19a4
0x1cabB0x21e	0x1cbfB0x21e
0x1cc3B0x21e	0x1cd7B0x21e
0x1ce7B0x21e	0x1cfcB0x21e
0x1bc0B0x1cdbB0x21e	0x1bd4B0x1cdbB0x21e
0x1bd8B0x1cdbB0x21e	0x1becB0x1cdbB0x21e
0x1baeB0x1cdbB0x21e	0x1bbcB0x1cdbB0x21e
0x1bc0B0x1d00B0x21e	0x1bd4B0x1d00B0x21e
0x1bd8B0x1d00B0x21e	0x1becB0x1d00B0x21e
0x1baeB0x1d00B0x21e	0x1bbcB0x1d00B0x21e
0x1b97B0x1d0dB0x21e	0x1baaB0x1d0dB0x21e
0x1e39B0x6faB0x233	0x1e41B0x6faB0x233
0x1c81B0x249	0x1c90B0x249
0x1b97B0x1c94B0x249	0x1baaB0x1c94B0x249
0x1c81B0x2bc	0x1c90B0x2bc
0x1b97B0x1c94B0x2bc	0x1baaB0x1c94B0x2bc
0x1c81B0x2eb	0x1c90B0x2eb
0x1b97B0x1c94B0x2eb	0x1baaB0x1c94B0x2eb
0x1bf7B0x311	0x1c05B0x311
0x1b97B0x1c09B0x311	0x1baaB0x1c09B0x311
0xbaaB0x341	0xbe5B0x341
0x164cB0xc45B0x341	0x165bB0xc45B0x341
0x1bf7B0x349	0x1c05B0x349
0x1b97B0x1c09B0x349	0x1baaB0x1c09B0x349
0x1e39B0xc50B0x369	0x1e41B0xc50B0x369
0x1bf7B0x371	0x1c05B0x371
0x1b97B0x1c09B0x371	0x1baaB0x1c09B0x371
0x1bf7B0x39c	0x1c05B0x39c
0x1b97B0x1c09B0x39c	0x1baaB0x1c09B0x39c
0x1c81B0x3bc	0x1c90B0x3bc
0x1b97B0x1c94B0x3bc	0x1baaB0x1c94B0x3bc
0x1c81B0x3cf	0x1c90B0x3cf
