0x12b
0x1c4
0x1ed
0x2b1
0x2c8
0x319
0x344
0x37f
0x42e
0x5b6
0x72f
0x743
0x7dc
0x8f2
0x947
0x9c2
0x9ea
0xa3a
0xaad
0xb9d
0xd04
0xd0d
0xe00
0xe9f
0xeb3
0xed2
