0x0	__function_selector__
0x1de	rajaTransfer(address,address,uint256,uint256)
0x26c	release(address,uint256)
0x2ba	name()
0x33d	approve(address,uint256)
0x3a1	walletBonus()
0x3d5	totalSupply()
0x3f3	transferFrom(address,address,uint256)
0x477	oldContract()
0x4ab	decimals()
0x4cc	cap()
0x4ea	transferBonus(address,uint256,uint256)
0x542	userStakingBalances(address,uint256)
0x5c9	increaseAllowance(address,uint256)
0x62d	isBalancesMigrated(address)
0x687	balanceOf(address)
0x6df	renounceOwnership()
0x6e9	staking(address,uint256,uint256,uint256)
0x74b	owner()
0x77f	symbol()
0x802	userStakingBalancesLength(address)
0x85a	decreaseAllowance(address,uint256)
0x8be	transfer(address,uint256)
0x922	feeReceiver()
0x956	__RajaToken_init(uint256)
0x984	allowance(address,address)
0x9fc	setOldContract(address)
0xa40	totalStakingBalance()
0xa5e	setFeeReceiver(address)
0xaa2	transferOwnership(address)
0xae6	setWalletBonus(address)
0x1109	0x1109
0x178d	0x178d
0x1d2a	0x1d2a
0x1d54	0x1d54
0x26ae	0x26ae
0x26b6	0x26b6
0x273e	0x273e
0x27e4	0x27e4
0x2f27	0x2f27
0x2f36	0x2f36
0x2f80	0x2f80
0x3177	0x3177
0x3237	0x3237
0x3268	0x3268
0x3466	0x3466
0x347c	0x347c
0x3502	0x3502
0x3519	0x3519
0x3617	0x3617
0x3761	0x3761
0x3908	0x3908
0x3a0e	0x3a0e
0x3b9d	0x3b9d
0x3d6b	0x3d6b
0x3deb	0x3deb
0x406b	()
0x406b	fallback()
