0x0	__function_selector__
0xd2	getFundsAdmin()
0x109	getNextStreamId()
0x128	balanceOf(uint256,address)
0x148	ETH_MOCK_ADDRESS()
0x170	cancelStream(uint256)
0x1a0	withdrawFromStream(uint256,uint256)
0x1c0	getStream(uint256)
0x22b	deltaOf(uint256)
0x24b	transfer(address,address,uint256)
0x26d	initialize(address)
0x28d	createStream(address,uint256,address,uint256,uint256)
0x2ad	REVISION()
0x2c2	approve(address,address,uint256)
0x2e2	0x2e2
0xaee	0xaee
0xc09	0xc09
0xcd1	0xcd1
0x122a	0x122a
0x1268	0x1268
0x1294	0x1294
0x12cb	0x12cb
0x142e	0x142e
0x1615	0x1615
0x162e	0x162e
0x175f	0x175f
0x1798	0x1798
0x17b0	0x17b0
0x17e0	0x17e0
0x181b	0x181b
0x185c	0x185c
0x18cb	0x18cb
0x192f	0x192f
0x1946	0x1946
0x19a3	0x19a3
0x1a42	0x1a42
0x1a64	0x1a64
0x24b3	()
0x24b3	fallback()
