0x0	__function_selector__
0x388	underlyingFromShares(uint256)
0x3b1	name()
0x3c6	approve(address,uint256)
0x3e6	scheduleUpgrade(address)
0x3fb	setPlatformFee(uint256)
0x40e	removeStrategy(address)
0x421	totalSupply()
0x429	setFundManager(address)
0x43c	acceptGovernance()
0x444	transferFrom(address,address,uint256)
0x457	platformFee()
0x45f	setDepositLimitTxMax(uint256)
0x472	withdraw(uint256)
0x485	decimals()
0x49a	depositFor(uint256,address)
0x4ad	increaseAllowance(address,uint256)
0x4c0	strategies(address)
0x4e4	getPricePerShare()
0x4ec	doHardWork()
0x4f4	underlyingUnit()
0x4fc	initializeGovernance(address)
0x50f	governance()
0x524	fundManager()
0x52c	setRelayer(address)
0x53f	underlying()
0x547	balanceOf(address)
0x55a	pauseDeposits(bool)
0x56d	initializeFund(address,address,string,string)
0x580	relayer()
0x588	depositLimitTxMax()
0x590	underlyingBalanceWithInvestmentForHolder(address)
0x5a3	setShouldRebalance(bool)
0x5b6	initializeFundStorage(address,uint256,uint8,address,address,address,uint256)
0x5c9	symbol()
0x5d1	finalizeUpgrade()
0x5d9	shouldUpgrade()
0x5ef	strategyList(uint256)
0x602	decreaseAllowance(address,uint256)
0x615	transfer(address,uint256)
0x628	performanceFeeFund()
0x630	updateGovernance(address)
0x643	deposit(uint256)
0x656	sweep(address,address)
0x669	setDepositLimit(uint256)
0x67c	updateStrategyWeightage(address,uint256)
0x68f	getStrategyList()
0x6a4	updateStrategyPerformanceFee(address,uint256)
0x6b7	setDepositLimitTxMin(uint256)
0x6ca	allowance(address,address)
0x6dd	setPerformanceFeeFund(uint256)
0x6f0	totalValueLocked()
0x6f8	depositLimit()
0x700	depositLimitTxMin()
0x708	setPlatformRewards(address)
0x71b	getStrategy(address)
0x73b	addStrategy(address,uint256,uint256)
0x74e	setMaxInvestmentInStrategies(uint256)
0x761	0x761
0x774	0x774
0x80a	0x80a
0x828	0x828
0x886	0x886
0xb79	0xb79
0xb7f	0xb7f
0xc51	0xc51
0xcd9	0xcd9
0xce8	0xce8
0x1011	0x1011
0x10a2	0x10a2
0x111f	0x111f
0x125c	0x125c
0x1266	0x1266
0x12f3	0x12f3
0x12fd	0x12fd
0x1307	0x1307
0x133f	0x133f
0x1349	0x1349
0x1364	0x1364
0x13b6	0x13b6
0x1535	0x1535
0x153f	0x153f
0x1549	0x1549
0x1570	0x1570
0x15a8	0x15a8
0x16fe	0x16fe
0x175f	0x175f
0x17a4	0x17a4
0x1817	0x1817
0x187f	0x187f
0x1893	0x1893
0x189d	0x189d
0x195b	0x195b
0x1a7a	0x1a7a
0x1c14	0x1c14
0x1d6b	0x1d6b
0x1e04	0x1e04
0x1e5e	0x1e5e
0x1e68	0x1e68
0x1e72	0x1e72
0x1e7c	0x1e7c
0x21d7	0x21d7
0x2230	0x2230
0x224f	0x224f
0x2253	0x2253
0x2307	0x2307
0x2332	0x2332
0x235c	0x235c
0x2387	0x2387
0x23ac	0x23ac
0x23d6	0x23d6
0x2400	0x2400
0x242b	0x242b
0x2448	0x2448
0x2473	0x2473
0x249b	0x249b
0x24c5	0x24c5
0x24cb	0x24cb
0x24f5	0x24f5
0x251f	0x251f
0x254a	0x254a
0x2574	0x2574
0x2689	0x2689
0x26b5	0x26b5
0x26e0	0x26e0
0x270b	0x270b
0x2817	0x2817
0x289c	0x289c
0x28d6	0x28d6
0x2908	0x2908
0x291e	0x291e
0x2949	0x2949
0x29a4	0x29a4
0x29cf	0x29cf
0x29fa	0x29fa
0x2b61	0x2b61
