0x0	__function_selector__
0x62	()
0x62	fallback()
0x67	getRewards(address,uint256)
0x83	setGovernance(address)
0x9f	bens(address)
0xd2	init()
0xdc	getBeneficiaryRewards()
0xe6	setBeneficiary(address,bool,uint256,uint256,uint256)
0x102	0x102
0x66f	0x66f
0x7c4	0x7c4
0xa9d	0xa9d
0xecc	0xecc
0xee1	0xee1
0xef6	0xef6
0xf0b	0xf0b
0xf20	0xf20
0xf35	0xf35
0xf5e	0xf5e
0xfd5	0xfd5
0x1011	0x1011
0x103a	0x103a
0x1063	0x1063
0x10bd	0x10bd
0x10d8	0x10d8
0x1101	0x1101
0x1146	0x1146
0x11d3	0x11d3
0x1204	0x1204
0x125e	0x125e
0x12c6	0x12c6
0x12d8	0x12d8
0x1312	0x1312
0x132c	0x132c
0x1339	0x1339
0x13f7	0x13f7
0x140e	0x140e
0x1425	0x1425
