[0x00000000, nil]
[0xcc7b326a, nil]
[0x40b584b4, nil]
[0x8d0c479b, nil]
[0xf851a440, nil]
[0x1e33667, nil]
[0x857d49d5, nil]
[0xc5a2928b, nil]
[0xda998dca, nil]
[0xe7f9cefd, nil]
[0xf28b039e, nil]
[0x34dce6b3, nil]
[0x623ef910, nil]
[0x6f36c10c, nil]
[0x7ba90928, nil]
[0xa77e2825, nil]
[0xb6b55f25, nil]
[0xc3d5864f, nil]
[0xcff6e51f, nil]
[0xd95210d0, nil]
[0xe195232e, nil]
[0x19885898, nil]
[0x26782247, nil]
[0x2b6b66bb, nil]
[0x48028d63, nil]
[0x4eba71cd, nil]
[0x68acd042, nil]
[0x9162c594, nil]
[0x99e6f700, nil]
[0xad553eef, nil]
[0xf9fa9268, nil]
[0x3a9ea6d, nil]
[0xfe48b36, nil]
[0x1d851bbd, nil]
[0x87f48f4e, nil]
[0xc723143f, nil]
[0xdc0bbf08, nil]
[0xe877db1a, nil]
[0xf3368f90, nil]
[0x3761cf4a, nil]
[0x62fc3bc2, nil]
[0x778824a5, nil]
[0x7c05d6d8, nil]
[0xa978dab7, nil]
[0xbbcd5bbe, nil]
[0xc415b95c, nil]
[0xd2c35ce8, nil]
[0xd9df77de, nil]
[0xe4ae0c8a, nil]
[0x19a1f5ae, nil]
[0x268e5e4f, nil]
[0x326f1073, nil]
[0x4aa9716e, nil]
[0x5213f27e, nil]
[0x6c52ec10, nil]
[0x9548f1e6, nil]
[0x9b8ddee9, nil]
[0xae749c42, nil]
[0xfed0a20e, nil]
[0xcc7b326a, [0x1935, nil]]
[0x5eec289, nil]
[0x1585dc28, nil]
[0x255ebc8d, nil]
[0x8aa9a37f, nil]
[0xc8b81e15, nil]
[0xddf0185f, nil]
[0xed5998da, nil]
[0xf3fef3a3, nil]
[0x40b584b4, [0xcc7, nil]]
[0x8d0c479b, [0x1287, nil]]
[0xf851a440, [0x1cfd, nil]]
[0x38392395, nil]
[0x6331883b, nil]
[0x7a5d5cf4, nil]
[0x8123fdbb, nil]
[0xaa5c3ab4, nil]
[0xc0f0622d, nil]
[0xc4ac59b2, nil]
[0xd38f887e, nil]
[0xda7169b3, nil]
[0xe603c270, nil]
[0x1e33667, [0x678, nil]]
[0x857d49d5, [0x11f2, nil]]
[0xc5a2928b, [0x1763, nil]]
[0xda998dca, [0x1b30, nil]]
[0xe7f9cefd, [0x1bef, nil]]
[0xf28b039e, [0x1c85, nil]]
[0x1b9a91a4, nil]
[0x272dff73, nil]
[0x32fc530e, nil]
[0x4c359aeb, nil]
[0x5c4f18fa, nil]
[0x6f300155, nil]
[0x965d61b9, nil]
[0x9edb4fb7, nil]
[0xb021465f, nil]
[0xffbb6989, nil]
[0x34dce6b3, [0xba5, nil]]
[0x623ef910, [0xec5, nil]]
[0x6f36c10c, [0xfc4, nil]]
[0x7ba90928, [0x1060, nil]]
[0xa77e2825, [0x14c5, nil]]
[0xb6b55f25, [0x169d, nil]]
[0xc3d5864f, [0x1724, nil]]
[0xcff6e51f, [0x195f, nil]]
[0xd95210d0, [0x1acd, nil]]
[0xe195232e, [0x1b9b, nil]]
[0x9a07fd2, nil]
[0x16f28a2a, nil]
[0x26665562, nil]
[0x8ac2f9dd, nil]
[0xcc169d55, nil]
[0xe1745c77, nil]
[0xf1febd07, nil]
[0x19885898, [0x880, nil]]
[0x26782247, [0xa2d, nil]]
[0x2b6b66bb, [0xaf7, nil]]
[0x48028d63, [0xcfa, nil]]
[0x4eba71cd, [0xdbd, nil]]
[0x68acd042, [0xf58, nil]]
[0x9162c594, [0x129c, nil]]
[0x99e6f700, [0x1444, nil]]
[0xad553eef, [0x160d, nil]]
[0xf9fa9268, [0x1d12, nil]]
[0x3bb58b67, nil]
[0x67cb6526, nil]
[0x7a7d4937, nil]
[0xad0279a7, nil]
[0xc2b2fdca, nil]
[0xd39ca7de, nil]
[0xfe48b36, [0x80f, nil]]
[0x1d851bbd, [0x994, nil]]
[0x87f48f4e, [0x1207, nil]]
[0xc723143f, [0x1796, nil]]
[0xdc0bbf08, [0x1b45, nil]]
[0xe877db1a, [0x1c04, nil]]
[0xf3368f90, [0x1c9a, nil]]
[0x1caa1f81, nil]
[0x29575f6a, nil]
[0x4c8024cc, nil]
[0x97aba7f9, nil]
[0x62fc3bc2, [0xeef, nil]]
[0x778824a5, [0xff4, nil]]
[0x7c05d6d8, [0x108a, nil]]
[0xa978dab7, [0x1514, nil]]
[0xbbcd5bbe, [0x16c7, nil]]
[0xc415b95c, [0x1739, nil]]
[0xd2c35ce8, [0x1974, nil]]
[0xd9df77de, [0x1ae2, nil]]
[0xe4ae0c8a, [0x1bb0, nil]]
[0xa8d1be2, nil]
[0x19a1f5ae, [0x895, nil]]
[0x268e5e4f, [0xa5e, nil]]
[0x326f1073, [0xb2a, nil]]
[0x4aa9716e, [0xd0f, nil]]
[0x5213f27e, [0xdd2, nil]]
[0x6c52ec10, [0xf6d, nil]]
[0x9548f1e6, [0x12b1, nil]]
[0x9b8ddee9, [0x1459, nil]]
[0xae749c42, [0x1640, nil]]
[0xfed0a20e, [0x1d45, nil]]
[0xd48ba486, nil]
[0x1585dc28, [0x824, nil]]
[0x255ebc8d, [0x9a9, nil]]
[0x8aa9a37f, [0x121c, nil]]
[0xc8b81e15, [0x18ba, nil]]
[0xddf0185f, [0x1b5a, nil]]
[0xed5998da, [0x1c2e, nil]]
[0xf3fef3a3, [0x1cc4, nil]]
[0x4dd18bf5, nil]
[0x98b40442, nil]
[0x38392395, [0xc5b, nil]]
[0x6331883b, [0xf19, nil]]
[0x7a5d5cf4, [0x1036, nil]]
[0x8123fdbb, [0x113b, nil]]
[0xaa5c3ab4, [0x1547, nil]]
[0xc0f0622d, [0x16fa, nil]]
[0xc4ac59b2, [0x174e, nil]]
[0xd38f887e, [0x19a7, nil]]
[0xda7169b3, [0x1af7, nil]]
[0xe603c270, [0x1bda, nil]]
[0xe18b681, nil]
[0x1b9a91a4, [0x946, nil]]
[0x272dff73, [0xaa0, nil]]
[0x32fc530e, [0xb63, nil]]
[0x4c359aeb, [0xd24, nil]]
[0x5c4f18fa, [0xe83, nil]]
[0x6f300155, [0xfaf, nil]]
[0x965d61b9, [0x12c6, nil]]
[0x9edb4fb7, [0x149b, nil]]
[0xb021465f, [0x166a, nil]]
[0xffbb6989, [0x1d5a, nil]]
[0x9a07fd2, [0x7b5, nil]]
[0x16f28a2a, [0x839, nil]]
[0x26665562, [0x9eb, nil]]
[0x8ac2f9dd, [0x124c, nil]]
[0xcc169d55, [0x1902, nil]]
[0xf1febd07, [0x1c43, nil]]
[0x3bb58b67, [0xc85, nil]]
[0x67cb6526, [0xf43, nil]]
[0x7a7d4937, [0x104b, nil]]
[0xad0279a7, [0x155c, nil]]
[0xc2b2fdca, [0x170f, nil]]
[0xd39ca7de, [0x19e9, nil]]
[0x34dce6b3, [0x32e8, [0xba5, nil]]]
[0x1caa1f81, [0x97f, nil]]
[0x29575f6a, [0xae2, nil]]
[0x4c8024cc, [0xd57, nil]]
[0x97aba7f9, [0x12db, nil]]
[0x778824a5, [0x3b54, [0xff4, nil]]]
[0xa8d1be2, [0x7ca, nil]]
[0x268e5e4f, [0x2f6a, [0xa5e, nil]]]
[0x6c52ec10, [0x3963, [0xf6d, nil]]]
[0x9b8ddee9, [0x4041, [0x1459, nil]]]
[0xd48ba486, [0x1a1c, nil]]
[0x255ebc8d, [0x2e24, [0x9a9, nil]]]
[0xc8b81e15, [0x4518, [0x18ba, nil]]]
[0x4dd18bf5, [0xd8a, nil]]
[0x98b40442, [0x1393, nil]]
[0xe18b681, [0x7fa, nil]]
[0xb6b55f25, [0x420e, [0x169d, nil]]]
[0x272dff73, [0x2fe2, [0xaa0, nil]]]
[0x5c4f18fa, [0x3861, [0xe83, nil]]]
[0x26665562, [0x2edd, [0x9eb, nil]]]
[0xf1febd07, [0x53f7, [0x1c43, nil]]]
[0x3bb58b67, [0x3766, [0xc85, nil]]]
[0x1b9a91a4, [0x2e0a, [0x946, nil]]]
