0x0	0xd
0xd	0x3b
0x16f9	0x172e
0x179a	0x17b4
0x1ce9	0x1cf8
0x29c2	0x29f7
0x2a3d	0x2a57
0x2d93	0x2da3
0x409b	0x40d0
0x40f0	0x410a
0x49e2	0x4a2e
0x53e7	0x5431
0x32890x1376	0x32a30x1376
0x32310x1376	0x32660x1376
0x25280xac2	0x25420xac2
0x247f0xac2	0x24b40xac2
0x1b7	0x1ca
0x232	0x257
0x156c	0x15be
0x272	0x286
0x257	0x260
0x2b9	0x2cc
0x2d0	0x2e9
0x2ed	0x2fb
0x2ff	0x31d
0x321	0x380
0x384	0x392
0x396	0x3b4
0x160e	0x1624
0x438	0x44b
0x4b3	0x4c6
0x50e	0x521
0x525	0x55e
0x562	0x570
0x574	0x592
0x60a	0x61d
0x6d7	0x6ff
0x621	0x63a
0x63e	0x64c
0x650	0x66e
0x672	0x68f
0x693	0x6a1
0x6a5	0x6c3
0x6ff	0x708
0x765	0x778
0x7e0	0x7f3
0x84f	0x862
0x1f67	0x1fc0
0x8a0	0x8b3
0x942	0x96a
0x8b7	0x8f0
0x8f4	0x902
0x906	0x924
0x96a	0x973
0x9a5	0x9b8
0x21c5	0x2220
0xa18	0xa2b
0xa93	0xaa6
0x22c2	0x231b
0xace	0xae1
0xae5	0xafe
0xb02	0xb10
0xb14	0xb32
0xb36	0xb95
0xb99	0xba7
0xbab	0xbc9
0xc2d	0xc40
0xc7c	0xc8f
0xd00	0xd25
0x271b	0x276d
0xd40	0xd54
0xd25	0xd2e
0xd87	0xd9a
0x28d7	0x28ed
0xe03	0xe16
0xe1a	0xe5d
0xe61	0xe6f
0xe73	0xe91
0xf6d	0xf92
0x2b47	0x2b99
0xfad	0xfc1
0xf92	0xf9b
0xff4	0x1007
0x105c	0x106f
0x1073	0x108c
0x1090	0x109e
0x10a2	0x10c0
0x10c4	0x10e1
0x10e5	0x10f3
0x10f7	0x1115
0x1137	0x114a
0x11aa	0x11bd
0x1207	0x121a
0x1270	0x1283
0x1287	0x12ea
0x12ee	0x12fc
0x1300	0x131e
0x1382	0x1395
0x13d3	0x13e6
0x1400	0x1425
0x1440	0x1454
0x1425	0x142e
0x1487	0x149a
0x15d9	0x15e7
0x15e7	0x15fb
0x162d	0x1633
0x162c	0x162d
0x1644	0x164b
0x16de	0x16f9
0x1751	0x179a
0x18a5	0x18de
0x1990	0x19ad
0x19bf	0x19c6
0x19be	0x19bf
0x67	0x72
0x1b1d	0x1b24
0x1c01	0x1c08
0x1c9b	0x1cc0
0x1cd4	0x1ce0
0x1d60	0x1d6d
0x1ce0	0x1ce9
0x1db7	0x1dbe
0x1e6c	0x1e75
0x1f08	0x1f53
0x2036	0x203d
0x204a	0x204b
0x2060	0x2067
0x20fa	0x2117
0x212b	0x2137
0x218d	0x219a
0x2137	0x2140
0x2551	0x255a
0x25ed	0x25fb
0x9e	0xa9
0xd5	0xe0
0x2788	0x2796
0x2796	0x27aa
0x28f6	0x28fc
0x28f5	0x28f6
0x290d	0x2914
0x29a7	0x29c2
0x29ff	0x2a06
0x2a36	0x2a3d
0x2a6c	0x2a73
0x2bb4	0x2bc2
0x2bc2	0x2bd6
0x2bf9	0x2c00
0x2cfe	0x2d0f
0x2d7c	0x2d8a
0x2da4	0x2dce
0x2d8a	0x2d93
0x2e03	0x2e0a
0x2eb9	0x2eef
0x32b2	0x32b9
0x334c	0x33af
0x33f5	0x3407
0x33ca	0x33d8
0x33d8	0x33ec
0x341f	0x3444
0x3480	0x348e
0x345e	0x346c
0x346c	0x3480
0x34b3	0x34ec
0x348e	0x3499
0x427e	0x42b6
0x37dc	0x37e3
0x38f5	0x38fc
0x399a	0x39d1
0x3a09	0x3a0f
0x39f1	0x3a09
0x3a19	0x3a1a
0x3fcf	0x3fd5
0x3fce	0x3fcf
0x3fe6	0x3fed
0x4080	0x409b
0x40d9	0x40e0
0x40e9	0x40f0
0x40e8	0x40e9
0x432c	0x4334
0x46a1	0x46bf
0x4752	0x478a
0x49be	0x49e2
0x4a2f	0x4a88
0x4a89	0x4ab1
0x4b14	0x4b1b
0x5032	0x503a
0x53d8	0x53e7
0x544c	0x5460
0x5431	0x543a
0x1ab	0x1b3
0x21d	0x225
0x2ad	0x2b5
0x42c	0x434
0x4a7	0x4af
0x502	0x50a
0x5fe	0x606
0x72e	0x736
0x759	0x761
0x7d4	0x7dc
0x843	0x84b
0x894	0x89c
0x999	0x9a1
0xa0c	0xa14
0xa87	0xa8f
0xac2	0xaca
0xc21	0xc29
0xc70	0xc78
0xceb	0xcf3
0xd7b	0xd83
0xde0	0xde8
0xdf7	0xdff
0xf01	0xf09
0xf58	0xf60
0xfe8	0xff0
0x1039	0x1041
