0x0	__function_selector__
0x1a6	()
0x1a6	fallback()
0x1ab	supportsInterface(bytes4)
0x21d	name()
0x2ad	initialize(string,string,address)
0x42c	getApproved(uint256)
0x4a7	approve(address,uint256)
0x502	mintSingle(address,string)
0x5fe	mintMultiple(address[],string)
0x72e	totalSupply()
0x759	transferFrom(address,address,uint256)
0x7d4	tokenOfOwnerByIndex(address,uint256)
0x843	removeMinter(address)
0x894	mintMultiple(address,string,uint256)
0x999	mint(address,uint256)
0xa0c	safeTransferFrom(address,address,uint256)
0xa87	burn(uint256)
0xac2	initialize(string,string)
0xc21	tokenByIndex(uint256)
0xc70	ownerOf(uint256)
0xceb	baseURI()
0xd7b	balanceOf(address)
0xde0	initialize()
0xdf7	safeMint(address,uint256,bytes)
0xf01	getOwner()
0xf58	symbol()
0xfe8	addMinter(address)
0x1039	renounceMinter()
0x1050	transferMultiple(address[],uint256[])
0x112b	safeMint(address,uint256)
0x119e	setApprovalForAll(address,bool)
0x11fb	isMinter(address)
0x1264	safeTransferFrom(address,address,uint256,bytes)
0x1376	initialize(address)
0x13c7	tokenURI(uint256)
0x147b	isApprovedForAll(address,address)
0x156c	0x156c
0x1d99	0x1d99
0x2394	0x2394
0x260e	0x260e
0x271b	0x271b
0x27bd	0x27bd
0x28d7	0x28d7
0x2b47	0x2b47
0x2c9f	0x2c9f
0x306b	0x306b
0x3089	0x3089
0x3146	0x3146
0x34f1	0x34f1
0x3585	0x3585
0x359c	0x359c
0x3714	0x3714
0x3786	0x3786
0x378e	0x378e
0x37a4	0x37a4
0x37b2	0x37b2
0x37d3	0x37d3
0x38a2	0x38a2
0x38ea	0x38ea
0x3a23	0x3a23
0x3a47	0x3a47
0x3aa2	0x3aa2
0x3ab7	0x3ab7
0x3aea	0x3aea
0x3c11	0x3c11
0x3cc7	0x3cc7
0x3d22	0x3d22
0x3db7	0x3db7
0x3dd6	0x3dd6
0x3ef9	0x3ef9
0x3fb0	0x3fb0
0x410e	0x410e
0x449a	0x449a
0x4966	0x4966
0x4c0c	0x4c0c
0x4c6b	0x4c6b
0x5105	0x5105
0x5225	0x5225
0x52e5	0x52e5
0x5308	0x5308
0x5352	0x5352
0x538c	0x538c
0x572c	0x572c
0x57ac	0x57ac
0x57d8	0x57d8
0x5820	0x5820
