0x0	0x2
0x3f	0x43
0x1f	0x22
0x4	0x5
0xf	0x12
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0xb
0xc	0xf
0x12	0x14
0x14	0x15
0x15	0x18
0x18	0x19
0x19	0x1b
0x1b	0x1f
0x22	0x23
0x23	0x25
0x26	0x29
0x29	0x2a
0x2a	0x2b
0x2b	0x2e
0x2f	0x32
0x35	0x36
0x36	0x39
0x39	0x3a
0x3a	0x3d
0x43	0x46
0x49	0x4c
0x4e	0x6f
0x72	0x74
0x74	0x77
0x77	0x7a
0x7f	0x81
0x81	0x83
0x83	0x85
0x85	0x86
0x86	0x87
0x87	0x89
0x89	0x8b
0x8b	0x8d
0x8d	0x8f
0x8f	0x90
0x90	0x91
0x91	0x92
0x92	0x93
0x93	0x94
0x94	0x97
0x98	0x9b
0x9d	0xa1
0xa1	0xa4
0xa6	0xa8
0xa8	0xa9
0xa9	0xab
0xab	0xad
0xad	0xaf
0xaf	0xb0
0xb0	0xb2
0xb2	0xb4
0xb4	0xd6
0xd6	0xd9
0xde	0xe1
0xe1	0xe2
0xe2	0xe4
0xe4	0x475
0xed	0xef
0xf1	0xf4
0xf4	0xf5
0xf5	0xf7
0xf7	0x47a
0x103	0x107
0x107	0x10a
0x10a	0x10c
0x10d	0x10f
0x475	0xec
0x47a	0xff
0x3d	0x3f
0x46	0x49
0x4c	0x4e
0x70	0x72
0x7a	0x7f
0xa4	0xa6
0xdc	0xde
0xef	0xf1
0x101	0x103
0xb	0xc
0x2e	0x2f
0x97	0x98
0x32	0x35
0x9b	0x9d
0x10c	0x10d
0x25	0x26
0xec	0xed
0xff	0x100
0x6f	0x70
0x100	0x101
0xd9	0xdc
