0x0	__function_selector__
0x110	transferGuardian(address)
0x138	insertOrUpdateOracleToken(address,address,address)
0x170	CHAINLINK_USD_DECIMALS()
0x18e	initialize(address,address,address,address[],address[],address[])
0x2c3	weth()
0x2e7	guardian()
0x2ef	initialize(address,address)
0x31d	getTokenValue(address,uint256)
0x35b	getAggregatorByToken(address)
0x381	renounceOwnership()
0x389	getQuoteSymbolByToken(address)
0x3af	owner()
0x3b7	CHAINLINK_ETH_FACTOR()
0x3bf	CHAINLINK_USD_FACTOR()
0x3c7	renounceGuardian()
0x3cf	CHAINLINK_ETH_DECIMALS()
0x3d7	transferOwnership(address)
0x6fa	0x6fa
0x7af	0x7af
0x96b	0x96b
0xa17	0xa17
0xb31	0xb31
0xc33	0xc33
0xc39	0xc39
0xc8b	0xc8b
0xceb	0xceb
0xfe4	()
0xfe4	fallback()
