0x0	__function_selector__
0x1ea	name()
0x267	approve(address,uint256)
0x2a7	getScaledUserBalanceAndSupply(address)
0x2e6	ATOKEN_REVISION()
0x300	mint(address,uint256,uint256)
0x332	totalSupply()
0x33a	scaledBalanceOf(address)
0x360	transferFrom(address,address,uint256)
0x396	PERMIT_TYPEHASH()
0x39e	initialize(uint8,string,string)
0x46c	decimals()
0x48a	DOMAIN_SEPARATOR()
0x492	increaseAllowance(address,uint256)
0x4be	transferUnderlyingTo(address,uint256)
0x4ea	balanceOf(address)
0x510	POOL()
0x534	getIncentivesController()
0x53c	EIP712_REVISION()
0x544	mintToTreasury(uint256,uint256)
0x567	symbol()
0x56f	decreaseAllowance(address,uint256)
0x59b	transfer(address,uint256)
0x5c7	RESERVE_TREASURY_ADDRESS()
0x5cf	UNDERLYING_ASSET_ADDRESS()
0x5d7	scaledTotalSupply()
0x5df	_nonces(address)
0x605	UINT_MAX_VALUE()
0x60d	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x65e	burn(address,address,uint256,uint256)
0x69a	allowance(address,address)
0x6c8	transferOnLiquidation(address,address,uint256)
0x6fe	0x6fe
0x9c0	0x9c0
0x12d6	0x12d6
0x1444	0x1444
0x19ac	0x19ac
0x19b0	0x19b0
0x1a9c	0x1a9c
0x1ab7	0x1ab7
0x1abd	0x1abd
0x1bc4	0x1bc4
0x1d40	0x1d40
0x1dfe	0x1dfe
0x1e10	0x1e10
0x1e75	0x1e75
0x1e88	0x1e88
0x1eb1	0x1eb1
0x1f12	0x1f12
0x1f64	0x1f64
0x2008	0x2008
0x2227	0x2227
0x23df	0x23df
0x2421	0x2421
0x26d0	0x26d0
0x270c	0x270c
0x278a	0x278a
0x29b0	()
0x29b0	fallback()
0x30ac	0x30ac
0x31ce	0x31ce
0x32ac	0x32ac
