0xd1	0x466	0xff	0xff
0x1c4	0x4ab	0x10d8	0x10d8
0x1e9	0x4df	0x265	0x265
0x272	0x79d	0xff	0xff
0x288	0x8ff	0x1109	0x1109
0x29b	0x905	0x113a	0x113a
0x2ae	0x90c	0xff	0xff
0x2cd	0x940	0x116b	0x116b
0x2e0	0x9bc	0x119c	0x119c
0x357	0xafa	0x11cf	0x11cf
0x3b8	0xbe9	0x1202	0x1202
0x3cb	0xbee	0xff	0xff
0x3de	0xc1b	0x1233	0x1233
0x3f1	0xc3b	0x1264	0x1264
0x420	0xc4a	0x129f	0x129f
0x466	0xe51	0x46e	0x46e
0x46e	0xe79	0x478	0x478
0x478	0xd26	0x488	0x12da
0x478	0xd26	0x12da	0x12da
0x4df	0xe51	0x4ea	0x4ea
0x4ea	0x501	0x517	0x517
0x61a	0xe8b	0x62c	0x62c
0x62c	0xafa	0x637	0x637
0x642	0xe8b	0x658	0x658
0x658	0xebc	0x69e	0x69e
0x69e	0xf4e	0x6ed	0x6ed
0x6ed	0xd26	0x701	0x701
0x79d	0xe51	0x7a5	0x7a5
0x7a5	0xe79	0x7af	0x7af
0x90c	0xe51	0x914	0x914
0x914	0xe79	0x91e	0x91e
0x91e	0x79d	0x136e	0x136e
0x9bc	0xe79	0x9c6	0x9c6
0xbee	0xe51	0xbf6	0xbf6
0xbf6	0xe79	0xc00	0xc00
0xc00	0x79d	0xc10	0xc10
0xc4a	0xd85	0xc54	0xc54
0xe99	0xfc8	0x140c	0x140c
0xf42	0x1018	0x1430	0x1430
0xfbc	0x1037	0x1453	0x1453
0xfd7	0x1051	0xfe2	0xfe2
0xfe2	0x1058	0x100f	0x100f
0x107e	0x1037	0x1567	0x1567
