0x0	__function_selector__
0x130	tokensReceived(address,address,address,uint256,bytes,bytes)
0x130	tokensToSend(address,address,address,uint256,bytes,bytes)
0x145	delegate(uint256,uint256,uint256,string)
0x158	getRoleAdmin(bytes32)
0x181	requestUndelegation(uint256)
0x194	retrieve()
0x19c	grantRole(bytes32,address)
0x1af	renounceRole(bytes32,address)
0x1c2	initialize(address,address)
0x1d5	withdrawBounty(uint256,address)
0x1e8	getRoleMember(bytes32,uint256)
0x208	hasRole(bytes32,address)
0x228	cancelPendingDelegation(uint256)
0x23b	cancelVesting(uint256)
0x24e	DEFAULT_ADMIN_ROLE()
0x256	contractManager()
0x25e	retrieveAfterTermination(address)
0x271	initialize(address)
0x284	getRoleMemberCount(bytes32)
0x297	revokeRole(bytes32,address)
0x2aa	0x2aa
0x395	0x395
0x691	0x691
0x9cd	0x9cd
0xf81	0xf81
0xfbb	0xfbb
0xfc9	0xfc9
0x100b	0x100b
0x11ef	0x11ef
0x152e	0x152e
0x1555	0x1555
0x1573	0x1573
0x1968	0x1968
0x1f7a	0x1f7a
0x2019	0x2019
0x2030	0x2030
0x206a	0x206a
0x207b	0x207b
0x207f	0x207f
0x20d8	0x20d8
0x2147	0x2147
0x21b6	0x21b6
0x21bc	0x21bc
0x21c8	0x21c8
0x21dd	0x21dd
0x22e6	0x22e6
0x231d	0x231d
0x2332	0x2332
0x238c	0x238c
0x23a4	0x23a4
0x2425	0x2425
0x2465	0x2465
0x24af	0x24af
0x2575	0x2575
0x25bc	0x25bc
0x25df	0x25df
0x25fb	0x25fb
0x2633	0x2633
0x26e1	0x26e1
0x2701	0x2701
0x2719	0x2719
0x2731	0x2731
0x2776	0x2776
0x2814	0x2814
0x2828	0x2828
0x284b	0x284b
0x286f	0x286f
0x2878	0x2878
0x288f	0x288f
0x29aa	0x29aa
0x2a2f	0x2a2f
0x2aec	0x2aec
0x2b3a	0x2b3a
0x2bfc	0x2bfc
0x2c60	0x2c60
0x2c8e	0x2c8e
0x2cd6	0x2cd6
0x2d40	0x2d40
0x2d81	0x2d81
0x2e4b	0x2e4b
0x2eb5	()
0x2eb5	fallback()
