0x8	0x10
0x27	0x10f
0x32	0xa2
0x3d	0x71
0x6d	0x241f
0x9e	0x2443
0xaa	0xde
0xda	0x2467
0x10b	0x248b
0x117	0x187
0x122	0x156
0x152	0x24af
0x183	0x24d3
0x18f	0x1c3
0x1bf	0x24f7
0x1eb	0x1f20x1ea
0x268	0x251b
0x275	0x27d
0x28f	0x7d8
0x2a8	0x254e
0x2b5	0x2bd
0x2d0	0x2d8
0x2e2	0x2ea
0x304	0x30c
0x357	0x35f
0x369	0x371
0x38b	0x393
0x3d3	0x838
0x3dc	0x256f
0x3df	0x961
0x3f6	0x25a0
0x403	0x40b
0x427	0x967
0x42c	0x25d3
0x42f	0x9c9
0x434	0x43b
0x437	0x9ed
0x452	0x2604
0x455	0x9f6
0x45a	0x2635
0x467	0x46f
0x481	0x9fd
0x486	0x2668
0x489	0xa56
0x48e	0x2689
0x49b	0x4a3
0x4b5	0xb41
0x4ba	0x26bc
0x4c7	0x4cf
0x4d2	0xba1
0x4d7	0x26dd
0x4e4	0x4ec
0x4f8	0xbb50x4d6
0x4fd	0x2710
0x50a	0x512
0x526	0xbcf
0x52b	0x2731
0x52e	0xd93
0x533	0x2764
0x53b	0x2785
0x548	0x550
0x55c	0xdaf
0x561	0x27b6
0x56e	0x576
0x588	0xdca
0x58d	0x27d7
0x59a	0x5a2
0x5ae	0xdd8
0x5b3	0x2808
0x5bb	0x2829
0x5c8	0x5d0
0x5dc	0xee6
0x5e1	0x284a
0x5e4	0xf35
0x5e9	0x1f20x5e8
0x5f1	0x286b
0x5fe	0x606
0x612	0x105f
0x617	0x288c
0x61f	0x28ad
0x62c	0x634
0x646	0x10be
0x64b	0x28e0
0x658	0x660
0x672	0x1117
0x677	0x2913
0x684	0x68c
0x698	0x11700x676
0x69d	0x2946
0x6aa	0x6b2
0x6be	0x1183
0x6c3	0x2967
0x6d0	0x6d8
0x70f	0x127b
0x714	0x2988
0x721	0x729
0x73d	0x1474
0x7e4	0x827
0x828	0x29b9
0x82d	0x149f
0x847	0x885
0x892	0x89e
0x897	0x89e
0x8a0	0x8ac
0x8ad	0x8e7
0x8f6	0x912
0x915	0x925
0x929	0x939
0x94c	0x95b
0x973	0x9b6
0x9b7	0x9c1
0x9bd	0x14b9
0xa09	0xa4c
0xa4d	0x29df
0xa52	0x1546
0xa57	0xa66
0xa5a	0x2a05
0xa67	0xaa1
0xaa9	0xaf0
0xb1d	0x2a29
0xb44	0xb53
0xb47	0x2a65
0xb54	0xb8e
0xb8f	0x2a89
0xb94	0x159e
0xba2	0x2ab1
0xba5	0xbac
0xbb8	0x2ad30xbb5
0xbde	0xc1c
0xc29	0xc35
0xc2e	0xc35
0xc37	0xc43
0xc44	0xc7e
0xc8d	0xca9
0xcaa	0xcb1
0xd7f	0xd8e
0xdcb	0x2b19
0xdfa	0xe38
0xe45	0xe51
0xe4a	0xe51
0xe53	0xe5f
0xe60	0xe9a
0xea9	0xec5
0xed5	0x2b3c
0xee7	0xef1
0xeea	0x2b5e
0xef2	0xf2c
0xf2d	0x2b82
0xf36	0xf40
0xf39	0x2ba4
0xf41	0xf7b
0xf84	0xfc7
0xff7	0x2bc8
0x1060	0x106a
0x1063	0x2c04
0x106b	0x10a5
0x10a6	0x2c28
0x10aa	0x18d9
0x10ca	0x110d
0x110e	0x2c6b
0x1113	0x1969
0x1123	0x1166
0x1167	0x2c91
0x116c	0x19d7
0x1173	0x2cb70x1170
0x1192	0x11d0
0x11dd	0x11e9
0x11e2	0x11e9
0x11eb	0x11f7
0x11f8	0x1232
0x1241	0x125d
0x125e	0x12660x69c
0x1280	0x12ba
0x13ca	0x13d7
0x13f3	0x140d
0x140e	0x145e
0x145f	0x1469
0x14a2	0x2cff
0x14a5	0x14ac
0x14bc	0x14c6
0x14c7	0x153c
0x14cb	0x14d2
0x14d3	0x2d27
0x1509	0x2d4b
0x1549	0x2d91
0x154c	0x1553
0x1555	0x2db9
0x155d	0x1564
0x15a9	0x15f9
0x15fd	0x160c
0x1629	0x1638
0x169b	0x16d5
0x16d6	0x1718
0x1735	0x1744
0x18da	0x18ea
0x196c	0x2e6a
0x196f	0x1976
0x1978	0x2e92
0x1999	0x19a0
0x19da	0x2eb6
0x19dd	0x19e4
0x1af9	0x1b33
0x1b3e	0x1b78
0x1be5	0x1c1f
0x1c2a	0x1c64
0x1c65	0x1ca7
0x1ccd	0x1cdc
0x1d40	0x1dc7
0x1d79	0x1d8c
0x1d88	0x1d74
0x1d9c	0x1db9
0x1e6c	0x1e75
0x1e76	0x1eb0
0x1ed3	0x1edc
0x1ede	0x1f2e
0x2f74	0x302f
0x2f76	0x3005
0x2f78	0x3008
0x2f7a	0x300b
0x2f7c	0x300e
0x2f7e	0x2ff9
0x2f80	0x2ffc
0x2f82	0x2fff
0x2f84	0x3002
0x2f86	0x2fed
0x2f88	0x2ff0
0x2f8a	0x2ff3
0x2f8c	0x2ff6
0x2f8e	0x2fe1
0x2f90	0x2fe4
0x2f92	0x2fe7
0x2f94	0x2fea
0x2f96	0x2fd5
0x2f98	0x2fd8
0x2f9a	0x2fdb
0x2f9c	0x2fde
0x2f9e	0x2fc9
0x2fa0	0x2fcc
0x2fa2	0x2fcf
0x2fa4	0x2fd2
