0x0	__function_selector__
0x1ea	name()
0x267	approve(address,uint256)
0x2a7	initialize(string,string,uint8)
0x3db	totalSupply()
0x3f5	transferFrom(address,address,uint256)
0x42b	PERMIT_TYPEHASH()
0x433	decimals()
0x451	DOMAIN_SEPARATOR()
0x459	increaseAllowance(address,uint256)
0x485	unpause()
0x48d	mint(address,uint256)
0x4b9	burn(uint256)
0x4d6	isPauser(address)
0x4fc	initialize(address,address)
0x52a	paused()
0x532	renouncePauser()
0x53a	balanceOf(address)
0x560	burnFrom(address,uint256)
0x58c	nonces(address)
0x5b2	initialize()
0x5ba	addPauser(address)
0x5e0	pause()
0x5e8	symbol()
0x5f0	addMinter(address)
0x616	renounceMinter()
0x61e	decreaseAllowance(address,uint256)
0x64a	transfer(address,uint256)
0x676	isMinter(address)
0x69c	initialize(address)
0x6c2	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x713	allowance(address,address)
0x741	0x741
0xbb5	0xbb5
0xd9d	0xd9d
0xdeb	0xdeb
0xffe	0xffe
0x10ae	0x10ae
0x1170	0x1170
0x14b3	0x14b3
0x159a	0x159a
0x1690	0x1690
0x178c	0x178c
0x183c	0x183c
0x1890	0x1890
0x19eb	0x19eb
0x1aee	0x1aee
0x1bda	0x1bda
0x1d38	0x1d38
0x1dcf	0x1dcf
0x1e29	0x1e29
0x1e6b	0x1e6b
0x1ed2	0x1ed2
0x1f53	0x1f53
0x2043	0x2043
0x20c1	0x20c1
0x23fb	()
0x23fb	fallback()
